dataset,attack_type,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
GuitarSet,phase_shift,42,3.8333333333333335,2.6178568721713193,0.9955357142857143,0.028585376059968078,0.65625,0.15861308306393776,0.47470238095238093,0.13156815450573647,0.46279761904761907,0.11577533968874958,0.9761904761904762,0.1524553389864964,0.0,0.0,0.0,0.0,0.0,0.0,23.456178665161133,2.3208430441964727,-12.540711187181019,6.060851574210678
GuitarSet,polarity,26,4.038461538461538,2.7801600566924924,0.9975961538461539,0.012019230769230768,0.1778846153846154,0.13504396062680904,0.5240384615384616,0.13767135637765723,0.4951923076923077,0.13306108176055817,0.9615384615384616,0.19230769230769226,0.0,0.0,0.0,0.0,0.0,0.0,24.515624413123497,3.979332862235529,90.57819307767429,3.3250580947400566e-05
GuitarSet,quantization,36,4.055555555555555,2.6764865489879788,1.0,0.0,1.0,0.0,0.4947916666666667,0.14386695121805348,0.5017361111111112,0.139354687663406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.39435084660848,2.8935009647891445,58.90035809410943,5.134100123196866
GuitarSet,reverb,46,3.4565217391304346,2.40205095101385,1.0,0.0,0.8831521739130435,0.09976934647111857,0.5040760869565217,0.13187749451138786,0.5,0.11801114538374165,1.0,0.0,0.2391304347826087,0.4265525406597519,0.0,0.0,0.0,0.0,25.404057171033777,2.549117371016607,2.5148398364367694,2.0514753498041354
GuitarSet,time_jitter,28,4.214285714285714,2.7562544830821056,1.0,0.0,1.0,0.0,0.4955357142857143,0.136653820223339,0.5044642857142857,0.13968292720680373,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.953688076564244,2.2932532048085026,28.823133059910365,7.383144891824765
GuitarSet,time_stretch,10,4.5,2.8722813232690143,1.0,0.0,0.9875,0.025,0.50625,0.14908575552345704,0.49375,0.14908575552345704,1.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,23.282818031311034,1.9082485371144604,-12.858647346496582,7.33716335157032
GuitarSet,vorbis,22,3.227272727272727,2.1936233658206645,1.0,0.0,1.0,0.0,0.5426136363636364,0.09305874633045,0.5284090909090909,0.11877582363844814,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.403157407587226,3.198766725390285,25.285139083862305,2.0796037935947624
MAESTRO,aac,30,4.5,2.8722813232690143,0.9958333333333333,0.015590239111558088,0.6916666666666667,0.1140327681950334,0.49583333333333335,0.11172573064826602,0.46041666666666664,0.11465906588180844,0.9333333333333333,0.24944382578492943,0.0,0.0,0.0,0.0,0.0,0.0,23.033488527933756,2.6857850986298564,-22.423911984761556,9.597743068816706
MAESTRO,dac,40,4.5,2.8722813232690143,0.984375,0.05182226234930312,0.53125,0.1390537216330437,0.4953125,0.12530236866775504,0.4953125,0.12373382154346482,0.85,0.3570714214271425,0.0,0.0,0.0,0.0,0.0,0.0,23.36747088432312,2.906093527926819,6.457428741455078,1.4809816948506145
MAESTRO,dynamic_range_compression,40,4.5,2.8722813232690143,0.9859375,0.03273801068712025,0.978125,0.03576725981956124,0.5453125,0.13974551368022517,0.5671875,0.14210162241772611,0.825,0.3799671038392666,0.7,0.45825756949558405,0.0,0.0,0.0,0.0,22.555294275283813,2.928150530966886,9.819004011154174,2.1879105122690623
MAESTRO,dynamic_range_expansion,20,4.5,2.8722813232690143,0.99375,0.027243118397129208,0.971875,0.07519505884697479,0.55,0.10193441518937556,0.5625,0.07654655446197431,0.95,0.21794494717703372,0.85,0.3570714214271425,0.0,0.0,0.0,0.0,25.654929828643798,2.5040685287259667,5.872500848770142,1.6128838395042056
MAESTRO,encodec,20,4.5,2.8722813232690143,0.996875,0.013621559198564604,0.975,0.045927932677184584,0.496875,0.11604652892266965,0.4875,0.17633419974582357,0.95,0.21794494717703372,0.75,0.4330127018922193,0.0,0.0,0.0,0.0,20.6979097366333,2.8955586773225206,12.66866331100464,1.9614749130245681
MAESTRO,eq,40,4.5,2.8722813232690143,0.9921875,0.024951124097923924,0.9625,0.0480071609241788,0.4984375,0.13656464529207404,0.53125,0.12103072956898178,0.9,0.3,0.575,0.49434299833212975,0.0,0.0,0.0,0.0,24.632519483566284,4.475632804403172,3.421834906935692,4.692369362184391
MAESTRO,gain,20,4.5,2.8722813232690143,0.99375,0.01875,0.99375,0.01875,0.48125,0.10843344733060921,0.49375,0.09249155366842962,0.9,0.30000000000000004,0.9,0.30000000000000004,0.0,0.0,0.0,0.0,24.182172966003417,2.5888964216021226,98.71681060791016,2.1925575332599685
MAESTRO,gaussian_noise,20,4.5,2.8722813232690143,0.990625,0.029810600044279552,0.990625,0.029810600044279552,0.45,0.15000000000000002,0.46875,0.1390537216330437,0.9,0.3,0.9,0.3,0.0,0.0,0.0,0.0,22.389054584503175,2.0914891163645164,31.839724159240724,1.3638309023735575
MAESTRO,limiter,20,4.5,2.8722813232690143,1.0,0.0,0.96875,0.05412658773652741,0.5125,0.11284668803292368,0.478125,0.10130978173404581,1.0,0.0,0.7,0.45825756949558394,0.0,0.0,0.0,0.0,19.926250171661376,1.4140154146020945,10.253007650375366,1.1410335617636382
MAESTRO,lowpass,40,4.5,2.8722813232690143,0.9921875,0.024951124097923924,0.9875,0.028641098093473996,0.496875,0.11088246874506358,0.4765625,0.1174995844407545,0.9,0.3,0.825,0.3799671038392666,0.0,0.0,0.0,0.0,20.652776670455932,2.683833364861513,16.362116408348083,3.8320820834946643
MAESTRO,mp3,40,4.5,2.8722813232690143,0.9953125,0.021594179626695707,0.9890625,0.02755498763835687,0.5078125,0.11455373670793109,0.4953125,0.11386970006876279,0.95,0.2179449471770337,0.85,0.3570714214271425,0.0,0.0,0.0,0.0,24.13737735748291,2.6413452081732496,23.66663827896118,2.285386738259762
MAESTRO,polarity,10,4.5,2.8722813232690143,0.98125,0.028641098093474003,0.25,0.128086884574495,0.48125,0.10097184013377195,0.46875,0.1288470508005519,0.7,0.45825756949558405,0.0,0.0,0.0,0.0,0.0,0.0,21.85855903625488,1.209431242778464,90.57821731567383,2.288818359375e-06
MAESTRO,reverb,20,4.5,2.8722813232690143,0.99375,0.018750000000000003,0.85625,0.07153451963912248,0.509375,0.11903748096713068,0.48125,0.07421463804398698,0.9,0.30000000000000004,0.05,0.21794494717703364,0.0,0.0,0.0,0.0,23.188770866394044,2.87055596848472,2.4924324437975884,1.2178509810230935
MAESTRO,time_stretch,20,4.5,2.8722813232690143,0.990625,0.029810600044279552,0.971875,0.06980721219902712,0.540625,0.11738524981870592,0.55625,0.12326926827072514,0.9,0.3,0.75,0.4330127018922193,0.0,0.0,0.0,0.0,20.869105339050293,2.9446938712955006,-9.714636278152465,4.0580816543477125
MAESTRO,vorbis,20,4.5,2.8722813232690143,0.99375,0.018750000000000003,0.996875,0.013621559198564604,0.45,0.13919410907075053,0.49375,0.12639842760097927,0.9,0.30000000000000004,0.95,0.21794494717703372,0.0,0.0,0.0,0.0,20.89023084640503,1.587610158773949,22.72169885635376,1.5405322414627796
PCD,aac,8,1.5,1.118033988749895,0.9765625,0.030257682392245445,0.75,0.14986973510352247,0.5,0.12103072956898178,0.4375,0.09375,0.625,0.4841229182759271,0.0,0.0,0.0,0.0,0.0,0.0,22.206152200698853,1.3687507013987708,-17.866748213768005,13.293484662216537
PCD,background_noise,6,1.1666666666666667,1.0671873729054748,0.9895833333333334,0.023292374765622806,0.9895833333333334,0.023292374765622806,0.5,0.125,0.5104166666666666,0.12192395740332944,0.8333333333333334,0.37267799624996495,0.8333333333333334,0.37267799624996495,0.0,0.0,0.0,0.0,21.997694333394367,2.543566980504752,31.321999549865723,4.816206167580596
PCD,dac,16,1.25,1.0897247358851685,0.98828125,0.024394523431243743,0.5546875,0.15605456527686076,0.53515625,0.14484762670108717,0.53515625,0.10118620192959858,0.8125,0.3903123748998999,0.0,0.0,0.0,0.0,0.0,0.0,21.98004186153412,2.666121736189001,6.820500522851944,1.5543551962128739
PCD,dynamic_range_compression,6,0.5,0.5,0.9479166666666666,0.0914058790353346,0.9270833333333334,0.13700985872881152,0.5,0.09547032697824667,0.46875,0.07864410870073697,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,21.96530882517497,2.0009870842997697,10.938981612523397,1.8901885859476872
PCD,dynamic_range_expansion,6,1.1666666666666667,1.0671873729054748,0.9791666666666666,0.04658474953124562,0.9791666666666666,0.04658474953124562,0.53125,0.147681738320394,0.5,0.1767766952966369,0.8333333333333334,0.37267799624996495,0.8333333333333334,0.37267799624996495,0.0,0.0,0.0,0.0,21.628472328186035,3.5833198118728355,4.249097386995952,1.8277352122471666
PCD,encodec,4,0.5,0.5,1.0,0.0,0.90625,0.06987712429686843,0.5625,0.0625,0.484375,0.05182226234930312,1.0,0.0,0.25,0.4330127018922193,0.0,0.0,0.0,0.0,25.187930583953857,1.4564955041967913,12.982752561569214,0.7407657120912823
PCD,eq,14,1.3571428571428572,1.1088696211614302,0.9955357142857143,0.016096211051178522,0.8705357142857143,0.11442862158907409,0.5,0.125,0.5133928571428571,0.08243832728847941,0.9285714285714286,0.25753937681885636,0.21428571428571427,0.410325903324145,0.0,0.0,0.0,0.0,23.104378972734725,1.7449987219006677,0.8209998181888035,2.53010557439504
PCD,gaussian_noise,2,0.5,0.5,0.90625,0.09375,0.90625,0.09375,0.53125,0.03125,0.5625,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,24.635083198547363,1.8363885879516602,35.588815689086914,0.0007495880126953125
PCD,highpass,10,1.3,1.1,1.0,0.0,0.93125,0.07629097259833564,0.50625,0.08125,0.51875,0.06874999999999999,1.0,0.0,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,22.36134738922119,4.875351810401032,-17.56698637008667,8.00885746460183
PCD,limiter,8,1.5,1.118033988749895,0.984375,0.027063293868263706,0.9453125,0.05793905068043487,0.5234375,0.09851187666342572,0.5234375,0.053559801565633156,0.75,0.4330127018922193,0.5,0.5,0.0,0.0,0.0,0.0,23.159596920013428,1.4092262590688707,7.0877063274383545,1.3488556952199109
PCD,lowpass,2,0.5,0.5,1.0,0.0,1.0,0.0,0.59375,0.03125,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.61263656616211,0.6779747009277362,12.314409255981445,0.7404937744140616
PCD,mp3,10,1.3,1.1,1.0,0.0,1.0,0.0,0.55,0.09185586535436917,0.55,0.07806247497997998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.440796661376954,1.922840377006399,21.306114768981935,1.0698544478264578
PCD,phase_shift,10,1.3,1.1,0.99375,0.01875,0.49375,0.1733178077982756,0.5,0.09682458365518543,0.51875,0.10843344733060921,0.9,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,21.066911697387695,2.914507394449128,-19.82148723602295,9.354155411337347
PCD,quantization,4,1.5,1.118033988749895,1.0,0.0,1.0,0.0,0.5,0.07654655446197431,0.5,0.07654655446197431,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.998751640319824,1.596079605665374,69.56811332702637,0.01731736213509758
PCD,reverb,8,1.5,1.118033988749895,0.984375,0.027063293868263706,0.8828125,0.0658292951029403,0.46875,0.14986973510352247,0.421875,0.13887803777055607,0.75,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,22.066636085510254,3.231557625763203,1.9449182581156492,2.8830540846037938
PCD,time_stretch,6,1.1666666666666667,1.0671873729054748,1.0,0.0,0.9375,0.07216878364870322,0.3854166666666667,0.0429490169335173,0.4270833333333333,0.02329237476562281,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,23.794109344482422,1.9017096065572292,-10.302531321843466,2.4786964061125154
PCD,vorbis,8,1.5,1.118033988749895,0.984375,0.04133986423538423,0.96875,0.08267972847076846,0.4609375,0.13235214332888606,0.4375,0.08838834764831845,0.875,0.33071891388307384,0.875,0.33071891388307384,0.0,0.0,0.0,0.0,25.314403295516968,1.5434554673577972,24.900476217269897,1.8275327204936676
jaCappella,aac,60,4.5,2.8722813232690143,1.0,0.0,0.7520833333333333,0.08066025284419141,0.5166666666666667,0.13153078431387163,0.496875,0.14041651211663106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.698389625549318,3.178357387316099,-29.775743929545083,11.905215093171797
jaCappella,dac,60,4.5,2.8722813232690143,0.9979166666666667,0.011219093348196882,0.5083333333333333,0.11031835245728104,0.475,0.11703809920990116,0.471875,0.11491901586914732,0.9666666666666667,0.1795054935711501,0.0,0.0,0.0,0.0,0.0,0.0,21.52274382909139,3.0544163636091195,3.7854912038737285,2.767797997525026
jaCappella,dynamic_range_compression,30,4.5,2.8722813232690143,1.0,0.0,1.0,0.0,0.5020833333333333,0.0974723963774132,0.5145833333333333,0.10787161221666348,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.717771561940513,2.7766445097403105,13.688426113128662,2.497032202075925
jaCappella,dynamic_range_expansion,40,4.5,2.8722813232690143,0.9953125,0.016461958988832404,0.984375,0.05719689130538477,0.496875,0.14520325194361178,0.5140625,0.142170328633474,0.925,0.26339134382131846,0.9,0.3,0.0,0.0,0.0,0.0,21.868045711517333,3.959620860366563,7.898107446730137,2.180899447482606
jaCappella,encodec,60,4.5,2.8722813232690143,0.996875,0.013621559198564604,0.9229166666666667,0.07853365343737818,0.5197916666666667,0.14590400073526275,0.5052083333333334,0.14401771568302127,0.95,0.2179449471770337,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,20.250517304738363,2.7239106782820715,9.798312163352966,2.578867314040473
jaCappella,eq,30,4.5,2.8722813232690143,0.9916666666666667,0.02667968432263687,0.94375,0.06912775009598775,0.4875,0.12226167292601009,0.4583333333333333,0.10865337342004412,0.9,0.30000000000000004,0.43333333333333335,0.4955356249106168,0.0,0.0,0.0,0.0,20.159016036987303,2.709845136454242,2.4531090987225372,2.2470666070727217
jaCappella,gaussian_noise,20,4.5,2.8722813232690143,0.996875,0.013621559198564604,0.953125,0.1395794464632956,0.475,0.10532687216470449,0.471875,0.07774909565390455,0.95,0.21794494717703372,0.8,0.4,0.0,0.0,0.0,0.0,19.589175748825074,1.9778219921055546,22.604027652740477,2.4545633993109313
jaCappella,highpass,20,4.5,2.8722813232690143,1.0,0.0,0.98125,0.028641098093474003,0.496875,0.13031662163745653,0.4875,0.1405902734900249,1.0,0.0,0.7,0.45825756949558394,0.0,0.0,0.0,0.0,21.394959354400633,2.5207917812772678,-6.7838018327951435,4.794778891739635
jaCappella,limiter,20,4.5,2.8722813232690143,0.996875,0.013621559198564604,0.99375,0.018750000000000003,0.46875,0.12577882373436317,0.484375,0.09857381434742189,0.95,0.21794494717703372,0.9,0.30000000000000004,0.0,0.0,0.0,0.0,21.750949096679687,2.28281900308201,11.15638279914856,1.305484613672328
jaCappella,lowpass,60,4.5,2.8722813232690143,0.9979166666666667,0.011219093348196882,0.9947916666666666,0.026249173267404485,0.4666666666666667,0.12208404436653009,0.465625,0.1267713040938945,0.9666666666666667,0.17950549357115012,0.95,0.2179449471770337,0.0,0.0,0.0,0.0,20.556619199117026,2.5129738057216833,12.801587867736817,2.27554669997514
jaCappella,mp3,10,4.5,2.8722813232690143,1.0,0.0,1.0,0.0,0.48125,0.1426589026314166,0.475,0.16105123408406405,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.134085655212402,2.117740799439602,21.0909273147583,1.3188440330826956
jaCappella,phase_shift,30,4.5,2.8722813232690143,1.0,0.0,0.56875,0.11336473217010659,0.5541666666666667,0.11149240133549711,0.5229166666666667,0.09879921417816145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.626664543151854,3.7613091934282745,-26.337134710947673,11.69899391071987
jaCappella,polarity,20,4.5,2.8722813232690143,1.0,0.0,0.1875,0.11180339887498948,0.4625,0.11075028216668344,0.540625,0.10874820400815823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.457490825653075,2.210949672981385,90.57819976806641,2.582750073188124e-05
jaCappella,quantization,20,4.5,2.8722813232690143,0.996875,0.013621559198564604,0.996875,0.013621559198564604,0.50625,0.1263984276009793,0.509375,0.12850553246845056,0.95,0.21794494717703372,0.95,0.21794494717703372,0.0,0.0,0.0,0.0,21.10752182006836,1.687689038348769,54.55855751037598,3.018458237134966
jaCappella,reverb,10,4.5,2.8722813232690143,0.99375,0.01875,0.91875,0.06874999999999999,0.5,0.14252192813739226,0.4625,0.1286953767623375,0.9,0.30000000000000004,0.3,0.45825756949558405,0.0,0.0,0.0,0.0,19.96939468383789,2.5662579230622873,3.4616374254226683,0.885859985299922
jaCappella,vorbis,10,4.5,2.8722813232690143,1.0,0.0,1.0,0.0,0.55,0.12747548783981963,0.50625,0.13820840242184987,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.81589870452881,6.528562733577438,24.3074031829834,3.068583012019023
