dataset,attack_type,n,chunk_index_mean,chunk_index_std,msg_l_mean,msg_l_std,hard/clean_mean,hard/clean_std,bitwise/clean_mean,bitwise/clean_std,hard/distorted_mean,hard/distorted_std,bitwise/distorted_mean,bitwise/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
DAPS,vorbis,308,3.0,2.0,0.0011029415450273788,0.0032323377577755867,1.0,0.0,1.0,0.0,0.5194805194805194,0.49962036523821673,0.8833198051948052,0.20375751320055988,0.0,0.0,0.3131087662337662,0.10748723280167248,0.0,0.0,0.3216314935064935,0.12430944218863649,48.785595237434684,0.23825730272004725,21.568641102159177,2.339563641345483
Freischuetz,aac,35,3.0,2.0,0.0010060011329691685,0.0017039415449432713,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34285714285714286,0.1235373611173427,0.0,0.0,0.35,0.13211872366495653,48.88586436680385,0.15939890747030058,-25.006754657200403,10.806985770123056
Freischuetz,background_noise,56,3.0,2.0,0.001242138485586021,0.0029843076419227947,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34486607142857145,0.10228354719808787,0.0,0.0,0.34263392857142855,0.08838130110247487,48.732428142002654,0.25234851231377264,28.40771245956421,4.629304715958048
Freischuetz,dac,56,3.0,2.0,0.0016007248686927458,0.004960583685679753,1.0,0.0,1.0,0.0,0.0,0.0,0.32924107142857145,0.12802754973719205,0.0,0.0,0.3359375,0.11844562731255336,0.0,0.0,0.3247767857142857,0.11354895575897685,48.76943506513323,0.20381856024930667,6.024751457784857,2.7166655025428117
Freischuetz,dynamic_range_compression,7,3.0,2.0,0.0033388730168683106,0.005901553086988398,1.0,0.0,1.0,0.0,0.7142857142857143,0.45175395145262565,0.9821428571428571,0.028234621965789103,0.0,0.0,0.33035714285714285,0.14060728346449664,0.0,0.0,0.33035714285714285,0.09278843611976127,48.97439357212612,0.12969347100304168,9.687903540475029,0.7274864316343146
Freischuetz,dynamic_range_expansion,28,3.0,2.0,0.0011619976615071593,0.0035466995960701606,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34151785714285715,0.1266433745759311,0.0,0.0,0.3236607142857143,0.12280843485249034,48.81412220001221,0.17591359759036676,6.028837467942919,2.801672143351563
Freischuetz,encodec,56,3.0,2.0,0.0007402745922311511,0.0021840271228323713,1.0,0.0,1.0,0.0,0.0,0.0,0.3359375,0.12363230559448102,0.0,0.0,0.34933035714285715,0.11376814128437285,0.0,0.0,0.31026785714285715,0.0906975430978127,48.766508306775776,0.2112264557669712,11.874510032790047,2.116921695347311
Freischuetz,eq,42,3.0,2.0,0.001452355618424741,0.0038178623929581534,1.0,0.0,1.0,0.0,0.7380952380952381,0.43967107887189016,0.9464285714285714,0.1534398661267886,0.0,0.0,0.3482142857142857,0.10923065061608671,0.0,0.0,0.33035714285714285,0.10140907760357631,48.8788085210891,0.20386774319377754,1.1991712280682154,5.046067612566737
Freischuetz,gain,14,3.0,2.0,0.00010395296184332223,0.0001957641267622817,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.375,0.09739921530924744,0.0,0.0,0.32142857142857145,0.12907885977500858,48.63952309744699,0.17347262214569403,102.1183716910226,3.1075401746646776
Freischuetz,gaussian_noise,42,3.0,2.0,0.0009330004676449632,0.001719346208573777,1.0,0.0,1.0,0.0,0.3333333333333333,0.4714045207910317,0.6086309523809523,0.3071141609425946,0.0,0.0,0.35119047619047616,0.11407004700438571,0.0,0.0,0.36607142857142855,0.11375901698581185,48.89548001970564,0.23123931195274214,28.459042140415736,7.416705164993967
