attack_type,chunk_index,n,chunk_index_mean,chunk_index_std,msg_l_mean,msg_l_std,hard/clean_mean,hard/clean_std,bitwise/clean_mean,bitwise/clean_std,hard/distorted_mean,hard/distorted_std,bitwise/distorted_mean,bitwise/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
gaussian_noise,5,65,5.0,0.0,0.02634375459891352,0.08472518473239482,0.9846153846153847,0.12307692307692307,0.9990384615384615,0.007692307692307692,0.3230769230769231,0.4676518201098666,0.6201923076923077,0.3309564541691445,0.0,0.0,0.3153846153846154,0.11930828745573924,0.0,0.0,0.32019230769230766,0.1242804735051913,49.00187618549054,0.41629196973372834,29.602590384850135,5.768992668320013
gaussian_noise,6,47,6.0,0.0,0.0026369352755345257,0.006066947294521686,1.0,0.0,1.0,0.0,0.2978723404255319,0.4573230906426528,0.598404255319149,0.3286377530775333,0.0,0.0,0.3390957446808511,0.11146441271114828,0.0,0.0,0.3071808510638298,0.1013782901731166,48.93311999706512,0.37688421779875714,29.13835160275723,5.540947671190823
highpass,0,109,0.0,0.0,0.031411933939890765,0.06691053637657098,1.0,0.0,1.0,0.0,0.7889908256880734,0.4080248799621484,0.9254587155963303,0.18363311208829153,0.0,0.0,0.3079128440366973,0.11568082957190254,0.0,0.0,0.3113532110091743,0.12061745394473986,48.975146687358894,0.4100655700086923,-8.380455828929714,10.052833636151544
highpass,1,109,1.0,0.0,0.036609424238678204,0.07905100438562866,1.0,0.0,1.0,0.0,0.7981651376146789,0.40136959365554786,0.9415137614678899,0.1529233551911401,0.0,0.0,0.3211009174311927,0.11926881171831807,0.0,0.0,0.32855504587155965,0.12221779588301566,49.0552593196204,0.42806947428658026,-9.050250679938072,9.565338459290905
highpass,2,108,2.0,0.0,0.030819011883475467,0.07026659814909775,1.0,0.0,1.0,0.0,0.7777777777777778,0.4157397096415491,0.9456018518518519,0.13477212865884888,0.0,0.0,0.3142361111111111,0.10186993473736529,0.0,0.0,0.30844907407407407,0.1046077979312802,48.99353500648781,0.4012340304095088,-8.594899378716946,8.460737917365893
highpass,3,92,3.0,0.0,0.023618154206910463,0.04830275167911085,0.9891304347826086,0.10368904363227667,0.9993206521739131,0.006480565227017293,0.8260869565217391,0.3790346907426672,0.96875,0.10199271340128432,0.0,0.0,0.32472826086956524,0.1274352225267947,0.0,0.0,0.33491847826086957,0.12854402640251808,48.98586604906165,0.40797267993144515,-9.919607960983463,7.859321411279076
highpass,4,70,4.0,0.0,0.01929224342623214,0.05088889240529103,0.9857142857142858,0.11866605518454393,0.9991071428571429,0.0074166284490339955,0.8571428571428571,0.34992710611188266,0.9580357142857143,0.12796546189802743,0.0,0.0,0.32589285714285715,0.1127442077339276,0.0,0.0,0.32410714285714287,0.11777933037364963,48.87439362662179,0.44483983532763405,-10.931184434039253,9.503615482561202
highpass,5,70,5.0,0.0,0.01799708785612011,0.0434335274529562,1.0,0.0,1.0,0.0,0.8571428571428571,0.34992710611188266,0.9508928571428571,0.15305404957673197,0.0,0.0,0.30714285714285716,0.10550836604801747,0.0,0.0,0.3294642857142857,0.10665439249639704,48.90404368809291,0.4347021103740176,-10.309680492537362,8.60131539355543
highpass,6,45,6.0,0.0,0.0009585419351669176,0.002135058070397321,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.29583333333333334,0.0980716857994985,0.0,0.0,0.3277777777777778,0.09696394264281699,48.80433943006727,0.28346456044537954,-11.057322038544548,6.800507696503248
limiter,0,104,0.0,0.0,0.03478886876624198,0.08927916411201935,0.9903846153846154,0.09758549581819442,0.9987980769230769,0.012198186977274303,0.6346153846153846,0.48153784713649667,0.9014423076923077,0.17457286207082023,0.0,0.0,0.3167067307692308,0.11474274341427962,0.0,0.0,0.31009615384615385,0.11560975631164469,48.91259021025438,1.4077423820025303,7.487609240871209,4.502392895104444
