dataset,attack_type,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
Freischuetz,dynamic_range_expansion,28,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.602628571646555,0.8470020067001823,39.084665877478464,27.605235802793526
Freischuetz,encodec,56,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95307118552072,0.8185840475103948,12.82114837850843,2.1956879034300143
Freischuetz,eq,42,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.58590144202823,0.808713259088055,11.893873487200056,4.731074000892646
Freischuetz,gain,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.20594678606306,0.7613132957223617,82.57835660661969,3.5668896266400623
Freischuetz,gaussian_noise,42,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.738114129929315,0.8159828153167136,49.736412411644345,4.713243596291487
Freischuetz,highpass,35,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.99916523524693,0.7062323227990395,9.92443870987211,10.283861261375716
Freischuetz,limiter,42,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.852296375093005,0.5834177171122779,22.587372507367814,17.517515299497145
Freischuetz,mp3,21,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.06182461693173,1.202723755405143,42.78475897652762,9.584621819147717
Freischuetz,quantization,7,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.946745191301616,0.6208362424077039,51.54943084716797,0.005617552184125194
Freischuetz,reverb,21,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.68327277047293,0.6370796477918067,8.912779490152994,1.6684713711556887
Freischuetz,time_jitter,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.33326612200056,0.5047325867368072,37.08949252537319,2.4064051659089256
Freischuetz,time_stretch,7,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.15110288347517,0.438419010266428,-13.219749229294914,6.9708398487973176
Freischuetz,vorbis,28,3.0,2.0,1.0,0.0,0.8839285714285714,0.3083267258898573,0.0,0.0,0.0,0.0,1.0,0.0,0.8214285714285714,0.3829930462415574,0.0,0.0,0.0,0.0,36.224451882498606,0.7251195989385286,25.4402049609593,4.929751646617868
GuitarSet,aac,11,2.4545454545454546,1.8763424945954814,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.733431035822086,1.400426098766069,-24.659294735301625,14.324230909394046
GuitarSet,background_noise,23,2.4782608695652173,1.7905443723455652,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.49114741449771,0.5359005294938624,42.957411392875336,5.896238951331116
GuitarSet,dac,31,2.7096774193548385,1.9209128943173426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68339329381143,0.6564262694949394,7.359380652827602,2.595922722280013
GuitarSet,dynamic_range_compression,39,2.8461538461538463,1.981173720213524,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.56090369591346,0.5237954249660794,25.428006025461052,18.07168765872788
GuitarSet,dynamic_range_expansion,30,2.7,1.9519221295943134,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.35676663716634,0.7284602491235145,19.08709065914154,24.05600499851908
GuitarSet,encodec,37,2.675675675675676,1.8895738695079496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.78093368942673,1.2718119119556257,10.148926838024243,3.169959661486868
GuitarSet,eq,39,2.1538461538461537,1.7326200929770414,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.46276102310572,0.5015968083898671,12.717813198383038,2.4594366128860443
GuitarSet,gain,21,2.4285714285714284,1.9166296949998196,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.800987243652344,0.46655392346171615,82.17076147170295,2.3445910300951827
GuitarSet,gaussian_noise,31,2.7096774193548385,1.9209128943173426,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.630306490005985,0.5108160651231213,53.00829019854146,5.37059118134305
GuitarSet,highpass,17,2.4705882352941178,1.818779392204742,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.47597324146944,0.5851486572079935,6.271678132169387,7.277373466078251
GuitarSet,limiter,25,2.64,1.8084247288731705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.44694366455078,0.621047894979807,15.506194381713867,4.772200649838415
GuitarSet,lowpass,28,2.4642857142857144,1.8416247263362484,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.63661929539272,0.5171135046705881,23.426029477800643,3.780493219522718
GuitarSet,mp3,53,2.830188679245283,1.9204544377357695,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.5165725564057,0.7515482539732989,32.176445655103,7.537784907747553
GuitarSet,phase_shift,30,2.6,1.8547236990991407,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.443189493815105,0.5737904391149649,-14.302686134974161,6.319849229044908
GuitarSet,polarity,18,2.6666666666666665,1.9436506316151,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.676962534586586,0.5535962423964559,92.33910327487521,2.267130384768314e-05
GuitarSet,quantization,26,2.769230769230769,1.8873606379054304,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.42096783564641,0.5928691309390368,63.539090376633865,11.993794263145482
GuitarSet,reverb,33,2.3636363636363638,1.7376086287068426,1.0,0.0,0.9886363636363636,0.032474295832352736,0.0,0.0,0.0,0.0,1.0,0.0,0.8787878787878788,0.3263736246748184,0.0,0.0,0.0,0.0,36.61962462916519,0.6045919945262569,8.511295029611299,1.9510946784992294
GuitarSet,time_jitter,20,2.85,1.9306734576307825,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.590159797668456,0.43426456470022085,29.051653480529787,3.9632933919019635
GuitarSet,time_stretch,7,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.948482513427734,0.341781009772969,-10.2640928540911,6.299291673072618
GuitarSet,vorbis,16,2.25,1.6393596310755,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.45185708999634,0.9092310175061513,33.636831283569336,1.977116637881117
MAESTRO,aac,21,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.01063955397833,0.6350145776846073,-23.274445488339378,7.485656572401916
MAESTRO,dac,28,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.744584219796316,0.5098525510689009,7.212636572974069,1.3291430634358612
MAESTRO,dynamic_range_compression,28,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.87218720572336,0.52570196269569,41.29041658129011,20.284040459776833
MAESTRO,dynamic_range_expansion,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.04816845485142,0.4868711639587413,20.983595303126744,15.155371295790912
MAESTRO,encodec,14,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55682100568499,0.8154202373715496,12.586147785186768,1.9493788340290155
MAESTRO,eq,28,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.87767205919538,0.396874713540475,12.217983552387782,2.7641728795421687
MAESTRO,gain,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.989462988717214,0.5390417314211493,79.88621303013393,0.45920999067304996
MAESTRO,gaussian_noise,14,3.0,2.0,1.0,0.0,0.9955357142857143,0.016096211051178522,0.0,0.0,0.0,0.0,1.0,0.0,0.9285714285714286,0.25753937681885636,0.0,0.0,0.0,0.0,36.80449676513672,0.7344080244272745,50.63081741333008,1.0482957075981543
MAESTRO,limiter,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.96428516932896,0.7552922546065184,19.31610836301531,6.276697351424964
MAESTRO,lowpass,28,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.485757282802034,0.780552859020659,36.7134599004473,8.875637229176428
MAESTRO,mp3,28,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.884613037109375,0.6296233881042403,47.61431871141706,10.018016392924247
MAESTRO,polarity,7,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.49857221330915,0.769722207236097,92.33912658691406,0.0
MAESTRO,reverb,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.104954038347515,0.5853293751190677,9.805288893835884,2.008575729462733
MAESTRO,time_stretch,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.87166568211147,0.8136701976608092,-2.5101360848971774,6.795740088136348
MAESTRO,vorbis,14,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.92555700029646,0.9969995296607379,24.255233219691686,1.4185582776510808
PCD,aac,6,1.0,0.816496580927726,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.799333572387695,0.4208458389386215,-18.82856512069702,13.035837967656237
PCD,background_noise,5,0.8,0.7483314773547883,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.5599967956543,0.17671458263981785,50.06212387084961,0.589703439286522
PCD,dac,13,0.8461538461538461,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66480724628155,0.5000229653973374,7.343446731567383,1.2475661924859103
PCD,dynamic_range_compression,6,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.74830691019694,0.5086933366029334,19.121526559193928,4.228002225841967
