attack_type,chunk_index,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
limiter,6,51,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.08013407389323,0.8307335483653058,23.64030699636422,16.625065846168937
lowpass,0,133,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.292598681342334,1.8880349128019973,25.681100504738943,10.228756129368472
lowpass,1,133,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.09264710792025,2.1537507650365635,25.454181611537933,10.36831561936778
lowpass,2,131,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.011006595524215,2.186189529963449,25.413045397469105,10.41234076786675
lowpass,3,119,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.24724615722143,2.099715365586398,25.8848772053959,9.908831992718332
lowpass,4,88,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.3541745706038,1.98306658566406,26.63013665784489,9.022180406973217
lowpass,5,88,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.245715314691715,2.0728813824826657,26.627074496312574,8.982574567532344
lowpass,6,62,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.14178534476988,0.974419015280384,27.915859237793953,8.732486124066392
mp3,0,115,0.0,0.0,0.991304347826087,0.09284415871331572,0.991304347826087,0.09284415871331572,0.0,0.0,0.0,0.0,0.991304347826087,0.09284415871331572,0.991304347826087,0.09284415871331572,0.0,0.0,0.0,0.0,34.71804474540379,2.4664879072149803,30.53812425447547,10.379733371607651
mp3,1,115,1.0,0.0,0.991304347826087,0.09284415871331572,0.9907608695652174,0.09297450206388017,0.0,0.0,0.0,0.0,0.991304347826087,0.09284415871331572,0.9826086956521739,0.13072431633367745,0.0,0.0,0.0,0.0,34.73430315100629,2.7102564497068173,31.022573363262673,10.72687089383304
mp3,2,114,2.0,0.0,0.9912280701754386,0.09324689309416363,0.9906798245614035,0.09337735006537924,0.0,0.0,0.0,0.0,0.9912280701754386,0.09324689309416363,0.9824561403508771,0.13128622409733126,0.0,0.0,0.0,0.0,34.618694389075564,2.4599263786007435,31.125630554399994,10.727889843335696
mp3,3,99,3.0,0.0,0.98989898989899,0.09999489834961281,0.9892676767676768,0.10012634223696634,0.0,0.0,0.0,0.0,0.98989898989899,0.09999489834961281,0.9797979797979798,0.14069079067862747,0.0,0.0,0.0,0.0,34.68690625585691,2.4885799765871806,31.775464019390068,10.521828810996883
mp3,4,74,4.0,0.0,0.9864864864864865,0.11545951007185856,0.9983108108108109,0.010135135135135136,0.0,0.0,0.0,0.0,0.9864864864864865,0.11545951007185856,0.972972972972973,0.16216216216216214,0.0,0.0,0.0,0.0,34.9875170217978,2.6191434101869016,32.291465321102656,9.152726991146592
mp3,5,74,5.0,0.0,0.9864864864864865,0.11545951007185856,0.9864864864864865,0.11545951007185856,0.0,0.0,0.0,0.0,0.9864864864864865,0.11545951007185856,0.9864864864864865,0.11545951007185856,0.0,0.0,0.0,0.0,34.99790333412789,2.50635480424769,32.652847006514264,9.108535255077992
mp3,6,47,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.07336661156187,0.8049951071128317,35.43557483591932,7.330820074009908
phase_shift,0,58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.25281754855452,2.214983769329252,-22.645002891277446,10.684808389511383
phase_shift,1,58,1.0,0.0,0.9989224137931034,0.008135597451800376,1.0,0.0,0.0,0.0,0.0,0.0,0.9827586206896551,0.13016955922880602,1.0,0.0,0.0,0.0,0.0,0.0,35.29271615784744,1.9681847624189492,-24.05630267899612,10.840106216692845
phase_shift,2,57,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.36504019352428,2.205656746534626,-24.231167910391825,11.757348020587516
phase_shift,3,47,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.505338912314556,2.1085945087772564,-24.86269146330813,11.7849120198135
phase_shift,4,35,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.75121470860073,1.5691387247285422,-23.127242755889892,11.549175155358482
phase_shift,5,35,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.93472491673061,1.615922322403297,-23.325185067313058,7.947186698659549
phase_shift,6,27,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0178433171025,0.7982098638862037,-22.70819741708261,12.43508568137613
polarity,0,51,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.84337795481962,2.1777878682159595,92.11520744772518,1.2486056882081988
polarity,1,51,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.941274717742324,2.0926534750230985,92.2720432655484,0.25862332409126093
polarity,2,50,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.972464065551755,2.0534536839985273,92.2633250427246,0.2729705816654409
polarity,3,45,3.0,0.0,1.0,0.0,0.9986111111111111,0.00921284663987611,0.0,0.0,0.0,0.0,1.0,0.0,0.9777777777777777,0.14740554623801777,0.0,0.0,0.0,0.0,35.02812313503689,1.941895062481977,92.28023766411675,0.26820503776982335
polarity,4,37,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.89863875105574,2.0416439114369442,92.25255192937078,0.36203899380233806
polarity,5,37,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.95088484480574,2.203806392942557,92.02338595003695,1.1091696075438702
polarity,6,22,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.375593879006125,0.9248932153137839,92.33912173184481,7.107093648709106e-06
