attack_type,chunk_index,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
eq,4,117,4.0,0.0,0.999465811965812,0.005753381204203528,0.9973290598290598,0.017127371305428848,0.0,0.0,0.0,0.0,0.9914529914529915,0.09205409926725645,0.9743589743589743,0.15806189751202504,0.0,0.0,0.0,0.0,36.07021664350461,2.630891136871025,2.509938713539746,3.556070484410335
eq,5,117,5.0,0.0,0.9989316239316239,0.008101362653901231,0.9989316239316239,0.00810136265390123,0.0,0.0,0.0,0.0,0.9829059829059829,0.1296218024624197,0.9829059829059829,0.12962180246241967,0.0,0.0,0.0,0.0,36.25407564538157,2.562742311530187,2.554334949463224,3.815808640962054
eq,6,89,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.83738969952873,2.1654233996965324,2.434237118768558,3.994993293732893
eq,7,89,7.0,0.0,1.0,0.0,0.9978932584269663,0.014663351838357515,0.0,0.0,0.0,0.0,1.0,0.0,0.9775280898876404,0.1482124264974485,0.0,0.0,0.0,0.0,36.75154593821322,2.335012346543549,2.6222027654058477,3.9232806886436844
eq,8,63,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.46526070246621,1.266488133609213,2.15318396108018,3.292551748620842
eq,9,63,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.37763989160931,1.379990119462873,1.9323758170274752,3.332544739720359
gain,0,46,0.0,0.0,0.9972826086956522,0.012745694999520189,0.9918478260869565,0.033502250016135736,0.0,0.0,0.0,0.0,0.9565217391304348,0.20393111999232305,0.9347826086956522,0.24690905851305534,0.0,0.0,0.0,0.0,36.854156991709836,2.143229156428424,91.1373866537343,9.556283903400695
gain,1,46,1.0,0.0,0.998641304347826,0.00911440751698284,0.9565217391304348,0.20393111999232305,0.0,0.0,0.0,0.0,0.9782608695652174,0.14583052027172538,0.9565217391304348,0.20393111999232305,0.0,0.0,0.0,0.0,36.53764314236848,2.5217596233446713,91.13741534689198,9.55642084397637
gain,2,46,2.0,0.0,0.998641304347826,0.00911440751698284,0.9782608695652174,0.14583052027172538,0.0,0.0,0.0,0.0,0.9782608695652174,0.14583052027172538,0.9782608695652174,0.14583052027172538,0.0,0.0,0.0,0.0,36.80215429223102,2.214570948283775,91.13515240213145,9.558427584810591
gain,3,46,3.0,0.0,1.0,0.0,0.9891304347826086,0.057258987787243115,0.0,0.0,0.0,0.0,1.0,0.0,0.9565217391304348,0.20393111999232305,0.0,0.0,0.0,0.0,36.63722685109014,2.5389470166541113,91.13751303631327,9.556563488200117
gain,4,39,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.420652340619995,2.04166577889606,91.42171067457933,9.561102907299215
gain,5,39,5.0,0.0,0.9967948717948718,0.019757737189003137,0.9743589743589743,0.15806189751202507,0.0,0.0,0.0,0.0,0.9743589743589743,0.15806189751202507,0.9743589743589743,0.15806189751202507,0.0,0.0,0.0,0.0,37.063819396190155,2.195480251277393,91.4224121876252,9.560843833512715
gain,6,32,6.0,0.0,0.998046875,0.010874539771152386,0.966796875,0.1739816737554113,0.0,0.0,0.0,0.0,0.96875,0.17399263633843817,0.9375,0.24206145913796356,0.0,0.0,0.0,0.0,36.633231937885284,2.366779077120937,90.17439699172974,9.756107148455703
gain,7,32,7.0,0.0,1.0,0.0,0.99609375,0.02174907954230477,0.0,0.0,0.0,0.0,1.0,0.0,0.96875,0.17399263633843817,0.0,0.0,0.0,0.0,36.91508847475052,2.077216905060358,90.17450451850891,9.756111590018502
gain,8,21,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.337513696579705,1.1225800634278769,92.47104208809989,9.660403735987158
gain,9,21,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.76603698730469,1.211686489860492,92.47106388636998,9.660431358367942
gaussian_noise,0,108,0.0,0.0,1.0,0.0,0.7771990740740741,0.4056952362566818,0.0,0.0,0.0,0.0,1.0,0.0,0.6851851851851852,0.46444208162905376,0.0,0.0,0.0,0.0,36.0949311433015,2.1831585410006045,29.23223963490239,5.358066420669115
gaussian_noise,1,108,1.0,0.0,0.9994212962962963,0.005986157657863772,0.7853009259259259,0.3991340043457442,0.0,0.0,0.0,0.0,0.9907407407407407,0.09577852252582036,0.6944444444444444,0.46064233199380555,0.0,0.0,0.0,0.0,35.980059976930974,2.214184587169443,29.232486000767462,5.357827890067754
gaussian_noise,2,107,2.0,0.0,1.0,0.0,0.7745327102803738,0.4065538052873062,0.0,0.0,0.0,0.0,1.0,0.0,0.6542056074766355,0.4756265663551205,0.0,0.0,0.0,0.0,36.18344240990755,2.36688368005443,29.172299269203826,5.34668482228792
gaussian_noise,3,107,3.0,0.0,0.9994158878504673,0.006013802652445677,0.7978971962616822,0.38533077633171314,0.0,0.0,0.0,0.0,0.9906542056074766,0.09622084243913082,0.6915887850467289,0.46183734955535843,0.0,0.0,0.0,0.0,36.11382138617685,2.373931802992424,29.17342426620911,5.348395063389316
gaussian_noise,4,95,4.0,0.0,0.9993421052631579,0.006378526128179382,0.7789473684210526,0.40390879294636634,0.0,0.0,0.0,0.0,0.9894736842105263,0.10205641805087011,0.6842105263157895,0.4648295192804131,0.0,0.0,0.0,0.0,36.21043578700015,2.3131319780205923,29.561099664788497,5.44947972706791
gaussian_noise,5,95,5.0,0.0,1.0,0.0,0.781578947368421,0.4048303823876798,0.0,0.0,0.0,0.0,1.0,0.0,0.7157894736842105,0.45103758496060103,0.0,0.0,0.0,0.0,36.345611552188274,2.347179551066467,29.56108314112613,5.448830995458788
gaussian_noise,6,65,6.0,0.0,1.0,0.0,0.760576923076923,0.41769301600733255,0.0,0.0,0.0,0.0,1.0,0.0,0.676923076923077,0.46765182010986656,0.0,0.0,0.0,0.0,36.673515378511865,1.7587741677069804,29.602257244403546,5.767892906039617
gaussian_noise,7,65,7.0,0.0,1.0,0.0,0.7730769230769231,0.4063157092967263,0.0,0.0,0.0,0.0,1.0,0.0,0.6461538461538462,0.4781621620898478,0.0,0.0,0.0,0.0,36.81249715364896,1.8487544753121365,29.602394954974834,5.769159982896775
gaussian_noise,8,47,8.0,0.0,1.0,0.0,0.711436170212766,0.44166956716991057,0.0,0.0,0.0,0.0,1.0,0.0,0.6170212765957447,0.4861131769700368,0.0,0.0,0.0,0.0,37.24522919350482,1.4681151125950602,29.13859846236858,5.541498350105145
gaussian_noise,9,47,9.0,0.0,1.0,0.0,0.7034574468085106,0.4374939370982603,0.0,0.0,0.0,0.0,1.0,0.0,0.5319148936170213,0.49898039998121596,0.0,0.0,0.0,0.0,37.235706248181934,1.2127520180323654,29.138097965970953,5.540261081582903
highpass,0,109,0.0,0.0,0.9994266055045872,0.005958890393012192,0.9994266055045872,0.005958890393012192,0.0,0.0,0.0,0.0,0.9908256880733946,0.09534224628819507,0.9908256880733946,0.09534224628819507,0.0,0.0,0.0,0.0,36.226235660937945,2.405909680571249,-9.544431675464734,11.612877271382136
highpass,1,109,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.25592767207994,2.4277105757716564,-7.868248750652195,9.062797565236751
highpass,2,108,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.04484621683756,2.5778489482733544,-9.245981470112586,10.08114550133823
highpass,3,108,3.0,0.0,0.9988425925925926,0.011972315315727546,0.9988425925925926,0.011972315315727546,0.0,0.0,0.0,0.0,0.9907407407407407,0.09577852252582036,0.9907407407407407,0.09577852252582036,0.0,0.0,0.0,0.0,35.99690921218307,2.4376550995565047,-8.920332645514497,9.31324423764608
highpass,4,92,4.0,0.0,0.9993206521739131,0.006480565227017293,0.9993206521739131,0.006480565227017293,0.0,0.0,0.0,0.0,0.9891304347826086,0.10368904363227668,0.9891304347826086,0.10368904363227668,0.0,0.0,0.0,0.0,35.92528902966043,2.2888077479670192,-10.24567817799423,10.269398793180866
highpass,5,92,5.0,0.0,0.9993206521739131,0.006480565227017293,0.9993206521739131,0.006480565227017293,0.0,0.0,0.0,0.0,0.9891304347826086,0.10368904363227668,0.9891304347826086,0.10368904363227668,0.0,0.0,0.0,0.0,36.15991930339647,2.3711945244638013,-9.836319438465264,8.38444948846742
highpass,6,70,6.0,0.0,0.9991071428571429,0.0074166284490339955,0.9991071428571429,0.0074166284490339955,0.0,0.0,0.0,0.0,0.9857142857142858,0.11866605518454393,0.9857142857142858,0.11866605518454393,0.0,0.0,0.0,0.0,36.48963350568499,2.1783396702856437,-10.651287523337773,8.90927872905816
highpass,7,70,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.527236448015486,2.161437437185135,-10.557745752164296,9.105347818508779
highpass,8,45,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.541576300726994,1.471450812202669,-12.190064978599548,8.546374386055346
highpass,9,45,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.437205674913194,1.2812988399918568,-10.528697922080756,6.779474822792283
limiter,0,104,0.0,0.0,0.9987980769230769,0.008583447630460156,0.9675480769230769,0.16805876260585004,0.0,0.0,0.0,0.0,0.9807692307692307,0.13733516208736252,0.9326923076923077,0.2505541196306804,0.0,0.0,0.0,0.0,36.28600151722248,2.6969411908493526,7.443806203798606,4.469301488321021
limiter,1,104,1.0,0.0,1.0,0.0,0.9765625,0.1392662724834779,0.0,0.0,0.0,0.0,1.0,0.0,0.9423076923076923,0.23316068563427197,0.0,0.0,0.0,0.0,36.49432919575618,3.0631852216900097,7.60852812230587,4.444359693443237
