dataset,attack_type,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
Freischuetz,dynamic_range_expansion,40,4.5,2.8722813232690143,0.9859375,0.029605148939838146,0.984375,0.03045873232752801,0.4796875,0.12685152184246745,0.484375,0.12480453467322411,0.8,0.4,0.775,0.41758232721225164,0.0,0.0,0.0,0.0,21.566247296333312,3.1211601623587604,44.468853044509885,29.509528051799318
Freischuetz,encodec,80,4.5,2.8722813232690143,0.978125,0.045393247019793595,0.93046875,0.08614676226323019,0.5203125,0.13505460411903772,0.4890625,0.13249963148533658,0.75,0.4330127018922193,0.45,0.49749371855331004,0.0,0.0,0.0,0.0,22.87661885023117,3.1204315389909745,12.837420415878295,2.245285546604923
Freischuetz,eq,60,4.5,2.8722813232690143,0.9864583333333333,0.0443290058978192,0.9729166666666667,0.04755296754380552,0.5010416666666667,0.12934715212902403,0.5083333333333333,0.1283238632869541,0.85,0.3570714214271425,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,23.893780835469563,3.7003785737196706,11.926462264855703,4.718051880331366
Freischuetz,gain,20,4.5,2.8722813232690143,0.984375,0.03351189154613628,0.971875,0.0418096505008114,0.496875,0.14180064130673034,0.4625,0.1192424001771182,0.8,0.4,0.65,0.47696960070847283,0.0,0.0,0.0,0.0,24.156655883789064,2.243903817980489,80.81744270324707,3.566888046272033
Freischuetz,gaussian_noise,60,4.5,2.8722813232690143,0.9927083333333333,0.023081791464750347,0.9927083333333333,0.023081791464750347,0.509375,0.13589259315724314,0.5072916666666667,0.1321357348734836,0.9,0.3,0.9,0.3,0.0,0.0,0.0,0.0,22.984608443578086,3.1934811151677946,49.736306762695314,4.713056879224149
Freischuetz,highpass,50,4.5,2.8722813232690143,0.9925,0.020310096011589902,0.975,0.0375,0.51375,0.1353756348092226,0.51625,0.12235322840039815,0.88,0.3249615361854384,0.66,0.4737087712930805,0.0,0.0,0.0,0.0,23.807521476745606,3.1521652746313977,9.693503723740578,10.494094707015453
Freischuetz,limiter,60,4.5,2.8722813232690143,0.9947916666666666,0.01727408744976771,0.990625,0.02506501961565826,0.48125,0.1440214827725364,0.490625,0.14244196552163504,0.9166666666666666,0.27638539919628335,0.8666666666666667,0.33993463423951903,0.0,0.0,0.0,0.0,23.546209843953452,3.104333630842488,21.58699851036072,15.059647172617636
Freischuetz,mp3,30,4.5,2.8722813232690143,0.98125,0.03287444549595729,0.98125,0.03287444549595729,0.5,0.128086884574495,0.4979166666666667,0.1285772843684123,0.7333333333333333,0.44221663871405337,0.7333333333333333,0.44221663871405337,0.0,0.0,0.0,0.0,22.698992602030437,3.159373931231178,42.6676217397054,9.530130991924196
Freischuetz,quantization,10,4.5,2.8722813232690143,0.99375,0.01875,0.99375,0.01875,0.58125,0.11541365820387117,0.58125,0.11541365820387117,0.9,0.30000000000000004,0.9,0.30000000000000004,0.0,0.0,0.0,0.0,21.02070903778076,1.0143641250569946,51.537807083129884,0.02043854721812584
Freischuetz,reverb,30,4.5,2.8722813232690143,0.99375,0.018749999999999996,0.9729166666666667,0.041718717488543305,0.53125,0.10301446095896763,0.5166666666666667,0.11288514320120055,0.9,0.29999999999999993,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,24.423163731892902,3.705621789995504,9.146565024058024,2.078287557658834
Freischuetz,time_jitter,20,4.5,2.8722813232690143,0.984375,0.027063293868263706,0.984375,0.027063293868263706,0.496875,0.09369790219103093,0.5,0.08615030470056388,0.75,0.4330127018922193,0.75,0.4330127018922193,0.0,0.0,0.0,0.0,23.9462984085083,2.937796280930776,37.4107666015625,2.4376324807789023
Freischuetz,time_stretch,10,4.5,2.8722813232690143,0.975,0.049999999999999996,0.925,0.09999999999999999,0.4625,0.1286953767623375,0.4875,0.13050383136138188,0.8,0.4,0.5,0.5,0.0,0.0,0.0,0.0,23.535570907592774,2.0177799409020594,-9.985697954520584,15.755029614243854
Freischuetz,vorbis,40,4.5,2.8722813232690143,0.9859375,0.035596205468420364,0.984375,0.04363825013677794,0.5171875,0.12021099614323974,0.515625,0.11920144451725408,0.825,0.3799671038392666,0.85,0.3570714214271425,0.0,0.0,0.0,0.0,24.46941590309143,3.7987836677164863,25.397453355789185,4.930260981630282
GuitarSet,aac,16,3.75,2.680951323690902,1.0,0.0,0.7578125,0.07614683081882002,0.515625,0.12203515118604147,0.5390625,0.1446895248238448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.045410871505737,2.9237641238247836,-19.856814984232187,12.637911059449047
GuitarSet,background_noise,32,3.625,2.496873044429772,1.0,0.0,1.0,0.0,0.482421875,0.1556507061788811,0.49609375,0.1465234322930551,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.137691855430603,3.3369053940597446,43.19433546066284,6.028786531351252
GuitarSet,dac,44,4.045454545454546,2.7382355421507336,1.0,0.0,0.5042613636363636,0.11570384847828508,0.49573863636363635,0.11020200917139951,0.4914772727272727,0.11195488917748882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.302117867903277,2.3052242860152283,7.442934080958366,3.0874192003615994
GuitarSet,dynamic_range_compression,56,4.285714285714286,2.8392295591931127,0.9977678571428571,0.011598554514970159,0.9977678571428571,0.011598554514970159,0.4810267857142857,0.1346289351342521,0.4877232142857143,0.13946427856914195,0.9642857142857143,0.1855768722395226,0.9642857142857143,0.1855768722395226,0.0,0.0,0.0,0.0,24.179650613239833,3.2005932445963814,26.23420442853655,18.49383154671327
GuitarSet,dynamic_range_expansion,42,4.023809523809524,2.798707994755669,0.9940476190476191,0.018346470246931475,0.9940476190476191,0.018346470246931475,0.5386904761904762,0.11886146159354677,0.5163690476190477,0.1257858658274057,0.9047619047619048,0.29354352395090366,0.9047619047619048,0.29354352395090366,0.0,0.0,0.0,0.0,24.43544360569545,3.2762177242290798,21.470984748431615,26.015608827422373
GuitarSet,encodec,52,3.9615384615384617,2.681572002085132,0.9963942307692307,0.019042042689609205,0.9483173076923077,0.06793789788972393,0.49038461538461536,0.13109229042726905,0.5012019230769231,0.12589247776511606,0.9615384615384616,0.1923076923076923,0.5192307692307693,0.49963004064486843,0.0,0.0,0.0,0.0,24.205936395204983,3.391401129761136,10.24520547573383,3.288771159082318
GuitarSet,eq,56,3.2857142857142856,2.4619554199448697,1.0,0.0,1.0,0.0,0.5078125,0.10634351189574956,0.4921875,0.09304984083524424,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.244371788842336,3.1235384532260415,12.698452694075447,2.4886859466438587
GuitarSet,gain,30,3.7,2.758622844826744,1.0,0.0,0.99375,0.01875,0.5,0.14877975892797604,0.50625,0.16484683547665288,1.0,0.0,0.9,0.3,0.0,0.0,0.0,0.0,25.835770034790038,2.407936462834004,80.38783086140951,2.3319298078432076
GuitarSet,gaussian_noise,44,4.045454545454546,2.738235542150733,1.0,0.0,1.0,0.0,0.5170454545454546,0.1069027711490158,0.5142045454545454,0.10480606105509499,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.043204871090975,3.5746098231179175,53.07456961545077,5.328163099880156
GuitarSet,highpass,24,3.6666666666666665,2.560381915956203,1.0,0.0,1.0,0.0,0.4973958333333333,0.09960724739013165,0.5130208333333334,0.09017338381864994,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.984950224558514,1.7363307431062347,6.233910282452901,7.415241344553333
GuitarSet,limiter,34,3.7941176470588234,2.5179287912734694,1.0,0.0,1.0,0.0,0.48161764705882354,0.13936684868400637,0.4963235294117647,0.13553168081740266,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.460237839642694,1.9196379950197808,14.997771291171803,4.211649804148649
GuitarSet,lowpass,40,3.7,2.6095976701399777,1.0,0.0,1.0,0.0,0.4875,0.12899854650343934,0.4921875,0.12198512652676145,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.136314153671265,2.6272517472778727,23.65636487007141,3.6832103807105656
