dataset,attack_type,n,chunk_index_mean,chunk_index_std,msg_l_mean,msg_l_std,hard/clean_mean,hard/clean_std,bitwise/clean_mean,bitwise/clean_std,hard/distorted_mean,hard/distorted_std,bitwise/distorted_mean,bitwise/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
GuitarSet,time_stretch,7,3.0,2.0,0.004883991725884149,0.007928227088218776,1.0,0.0,1.0,0.0,0.0,0.0,0.5357142857142857,0.13716331692622516,0.0,0.0,0.44642857142857145,0.14341409289472332,0.0,0.0,0.4017857142857143,0.065611332395978,49.23588507516043,0.1443496133208921,-10.26406819479806,6.29930184168072
GuitarSet,vorbis,16,2.25,1.6393596310755,0.010525986363518267,0.01616011675303056,1.0,0.0,1.0,0.0,0.875,0.33071891388307384,0.9921875,0.020669932117692115,0.0,0.0,0.265625,0.09757809372497497,0.0,0.0,0.2734375,0.11666550408646936,49.38826894760132,0.25187611923143216,33.636834263801575,1.9771144742218112
MAESTRO,aac,21,3.0,2.0,7.96059480795181e-05,0.0001528315387733063,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3630952380952381,0.07374709341288016,0.0,0.0,0.34226190476190477,0.12591783215063201,48.965389251708984,0.14143925108369984,-23.27442909422375,7.485662910579133
MAESTRO,dac,28,3.0,2.0,0.00041148021681382485,0.0010348166485401298,1.0,0.0,1.0,0.0,0.0,0.0,0.34375,0.1277597144754838,0.0,0.0,0.2924107142857143,0.11935182486870402,0.0,0.0,0.35267857142857145,0.08872592372478477,48.997264453342986,0.2220737659195243,7.2126365048544745,1.329143196804446
MAESTRO,dynamic_range_compression,28,3.0,2.0,0.0002331774874805294,0.0005500893885805818,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33705357142857145,0.13502158156104116,0.0,0.0,0.328125,0.13005943867818942,48.93579374040876,0.1667749208590816,41.290407112666536,20.284038078641135
MAESTRO,dynamic_range_expansion,14,3.0,2.0,0.0008939965637649209,0.0022746116680585045,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35714285714285715,0.10677018520626248,0.0,0.0,0.3794642857142857,0.13459654849715477,49.16614586966379,0.18700826612773475,20.983595779963903,15.155371334602643
MAESTRO,encodec,14,3.0,2.0,8.15469171421909e-05,0.00012943124682130707,1.0,0.0,1.0,0.0,0.0,0.0,0.26785714285714285,0.09574826156038935,0.0,0.0,0.2857142857142857,0.08748177652797065,0.0,0.0,0.29017857142857145,0.09332386143020925,48.90163203648159,0.1132756532710924,12.586147580827985,1.9493790279652932
MAESTRO,eq,28,3.0,2.0,0.00014196408663185483,0.0004966580439054435,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33705357142857145,0.09644820401994778,0.0,0.0,0.31919642857142855,0.07716243757787324,48.87160437447684,0.3269219562353905,12.217983586447579,2.7641728992481647
MAESTRO,gain,14,3.0,2.0,0.002350919316605904,0.008005153983795268,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.39285714285714285,0.10677018520626248,0.0,0.0,0.32142857142857145,0.09105391988558544,48.997781481061665,0.3226588036190342,79.88621248517718,0.4592094457137151
MAESTRO,gaussian_noise,14,3.0,2.0,0.00019018746067037245,0.0004029419362891235,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35267857142857145,0.07693610687327718,0.0,0.0,0.33035714285714285,0.10412414097938037,49.14560753958566,0.3926218081298415,50.630817140851704,1.048295435033374
MAESTRO,limiter,14,3.0,2.0,0.0003103444910753299,0.0005673578433213973,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3392857142857143,0.13303271808706552,0.0,0.0,0.2857142857142857,0.13303271808706552,48.91822269984654,0.08901082613153617,19.31610870361328,6.2766976843636915
MAESTRO,lowpass,28,3.0,2.0,0.0013641106537940018,0.003772077240287962,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3392857142857143,0.10488696539706009,0.0,0.0,0.3325892857142857,0.10438699063473145,48.91387530735561,0.16313810440912305,36.71346868787493,8.875647204545507
MAESTRO,mp3,28,3.0,2.0,0.002858954359210874,0.0109329143435651,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.29017857142857145,0.12185128628532303,0.0,0.0,0.3080357142857143,0.11564137363382694,49.10655212402344,0.26198319507771584,47.59533677782331,10.049187899536388
MAESTRO,polarity,7,3.0,2.0,6.507600393691469e-05,9.179382279392897e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26785714285714285,0.11912200057255655,0.0,0.0,0.26785714285714285,0.11912200057255655,48.89861243111746,0.10757999982620998,92.33912658691406,0.0
MAESTRO,reverb,14,3.0,2.0,0.0012139990700055232,0.0029316266749368856,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34375,0.12444071307827102,0.0,0.0,0.36607142857142855,0.0879362303731795,49.04425811767578,0.16304091888104638,9.805288927895683,2.0085756714645395
MAESTRO,time_stretch,14,3.0,2.0,7.600953706188727e-05,0.0001582019793777818,1.0,0.0,1.0,0.0,0.5,0.5,0.7901785714285714,0.24618420855289705,0.0,0.0,0.29017857142857145,0.10980690960936465,0.0,0.0,0.34375,0.10228963604812143,48.97372164045061,0.16697832430352055,-2.51013913324901,6.795742006353828
MAESTRO,vorbis,14,3.0,2.0,0.0007221352480622949,0.00177526974484714,1.0,0.0,1.0,0.0,0.07142857142857142,0.25753937681885636,0.7857142857142857,0.2069041111831512,0.0,0.0,0.3169642857142857,0.11920562431088115,0.0,0.0,0.25892857142857145,0.08793623037317952,48.905653272356304,0.10992948853910099,24.255383355276926,1.4185498141562756
PCD,aac,6,1.0,0.816496580927726,0.0014231662766472002,0.002288932412246163,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.07795119555779044,0.0,0.0,0.40625,0.11267347735824966,48.86877123514811,0.23866871525549593,-18.828577518463135,13.035771957704615
PCD,background_noise,5,0.8,0.7483314773547883,0.00033578929767371653,0.00042703823715540596,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3,0.06123724356957945,0.0,0.0,0.3,0.1274754878398196,48.93573150634766,0.17441962445245132,50.06212310791015,0.589704373765486
PCD,dac,13,0.8461538461538461,0.7692307692307693,0.00022796046573710888,0.0005024231121539384,1.0,0.0,1.0,0.0,0.0,0.0,0.3557692307692308,0.13512951271687687,0.0,0.0,0.3317307692307692,0.09615384615384615,0.0,0.0,0.3557692307692308,0.10511159187055504,48.85180223905123,0.144849649412337,7.343446474808913,1.2475665569679577
PCD,dynamic_range_compression,6,0.5,0.5,0.0013686537578981295,0.0024903568907976583,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3541666666666667,0.05892556509887895,0.0,0.0,0.3229166666666667,0.056095466740984416,48.939053217569985,0.13304361459378053,19.121524969736736,4.2280024659381095
PCD,dynamic_range_expansion,5,0.8,0.7483314773547883,1.0396301541959474e-05,1.649227345261708e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2875,0.1015504800579495,0.0,0.0,0.325,0.06123724356957945,48.7825927734375,0.034868597128245686,10.933641624450683,3.0170632216845026
PCD,encodec,4,0.5,0.5,8.707193688901853e-05,9.437034410829463e-05,1.0,0.0,1.0,0.0,0.0,0.0,0.328125,0.14905300022139775,0.0,0.0,0.359375,0.08118988160479113,0.0,0.0,0.296875,0.06810779599282303,48.79687976837158,0.12098365443707332,13.876776456832886,0.5541412522312295
PCD,eq,11,0.9090909090909091,0.7925270806437587,0.0001445092781450611,0.0001657782030284231,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3522727272727273,0.09709095165133558,0.0,0.0,0.3693181818181818,0.08616903913694944,48.90242802013051,0.12376819392934284,12.472256660461426,1.4913799295433292
PCD,gaussian_noise,2,0.5,0.5,8.511282203471637e-06,6.443407301048865e-06,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0625,0.0,0.0,0.4375,0.0625,48.705142974853516,0.0712966918945348,49.8358268737793,8.7738037109375e-05
PCD,highpass,8,0.875,0.7806247497997998,0.0037028117302355464,0.006959736700777292,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3046875,0.13777493819178435,0.0,0.0,0.2890625,0.16810495930742198,49.07864236831665,0.5434842904331317,2.955707535147667,1.7805313631879554
PCD,limiter,6,1.0,0.816496580927726,0.003144426105791317,0.004735476347013974,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4479166666666667,0.056095466740984416,0.0,0.0,0.34375,0.06987712429686843,48.888010025024414,0.11566046451147179,14.802360534667969,2.8249975483234047
PCD,lowpass,2,0.5,0.5,2.3601085672453337e-06,6.779493446629204e-07,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34375,0.03125,0.0,0.0,0.34375,0.03125,48.96549987792969,0.011455535888671875,36.555782318115234,0.4186286926269531
PCD,mp3,8,0.875,0.7806247497997998,0.0005086955231678698,0.0007627993114466982,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.359375,0.12401959270615269,0.0,0.0,0.28125,0.08838834764831845,48.80044412612915,0.08105532694439906,43.80005693435669,9.064650511571747
PCD,phase_shift,8,0.875,0.7806247497997998,0.00031086284272416646,0.0005067373309388509,1.0,0.0,1.0,0.0,0.875,0.33071891388307384,0.9921875,0.020669932117692115,0.0,0.0,0.3515625,0.08230979494416202,0.0,0.0,0.3828125,0.13418409404154427,48.907684326171875,0.2678945248585114,-13.06145691871643,4.127244829893446
PCD,quantization,3,1.0,0.816496580927726,0.00021662514912650053,0.00017895834355120585,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3541666666666667,0.11785113019775792,0.0,0.0,0.375,0.13501543121683043,48.97641372680664,0.15326455844742132,63.58798853556315,0.021464738562943588
PCD,reverb,6,1.0,0.816496580927726,1.3639244617872729e-05,1.906244448826571e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2916666666666667,0.09316949906249122,0.0,0.0,0.2708333333333333,0.07795119555779044,48.87077331542969,0.07051974037557326,10.751413186391195,1.0933061128398958
PCD,time_stretch,5,0.8,0.7483314773547883,5.959679119767586e-05,6.369757513763871e-05,1.0,0.0,1.0,0.0,0.0,0.0,0.5375,0.16105123408406408,0.0,0.0,0.35,0.08477912478906585,0.0,0.0,0.3,0.024999999999999998,49.01096725463867,0.1717411247661931,-10.903801727294923,4.603885753951164
PCD,vorbis,6,1.0,0.816496580927726,0.005198071833926101,0.01155950316639522,1.0,0.0,1.0,0.0,0.0,0.0,0.71875,0.20009763241977652,0.0,0.0,0.3020833333333333,0.08398185154477655,0.0,0.0,0.34375,0.10673907047874581,48.96194076538086,0.17846335376983305,23.331729888916016,3.808954053241178
jaCappella,aac,42,3.0,2.0,0.008492304466742626,0.039356863710621616,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3229166666666667,0.13146712954496897,0.0,0.0,0.3229166666666667,0.1090378875102522,49.02361261276972,0.2271994371204323,-30.704854897090367,12.382621493128902
jaCappella,dac,42,3.0,2.0,0.0030051916533836774,0.006495501847458626,1.0,0.0,1.0,0.0,0.0,0.0,0.32142857142857145,0.10874301134788757,0.0,0.0,0.35119047619047616,0.12421807592088814,0.0,0.0,0.3169642857142857,0.11442862158907408,48.933151699247816,0.1865406919349075,5.097505397030285,2.5111015376575185
jaCappella,dynamic_range_compression,21,3.0,2.0,0.0020137805044474024,0.002925308619486158,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3541666666666667,0.08030200930495263,0.0,0.0,0.3482142857142857,0.07851729737067213,49.03423182169596,0.1350126029586545,39.89014325823103,30.399502620213465
jaCappella,dynamic_range_expansion,28,3.0,2.0,0.026895302314141604,0.13127623260451696,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3125,0.1336306209562122,0.0,0.0,0.3013392857142857,0.13158288083204905,49.156891277858186,0.8103033957118662,42.19665701048715,32.11971395573455
jaCappella,encodec,42,3.0,2.0,0.009722879921180382,0.05008237164333007,1.0,0.0,1.0,0.0,0.0,0.0,0.3080357142857143,0.11842283969988658,0.0,0.0,0.30952380952380953,0.12195119790802307,0.0,0.0,0.3169642857142857,0.11842283969988658,49.00478971572149,0.3825899841792306,10.331314348039173,2.202675749894325
jaCappella,eq,21,3.0,2.0,0.004115269653300895,0.006416612974909957,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.30357142857142855,0.09698911152857335,0.0,0.0,0.2976190476190476,0.08386311192622245,49.08453369140625,0.1154964147733849,11.298662821451822,1.1559758916614233
jaCappella,gaussian_noise,14,3.0,2.0,0.02849519738343324,0.06206196196240559,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3169642857142857,0.12603209119190273,0.0,0.0,0.3169642857142857,0.11684153864555714,49.183454513549805,0.35757408351408065,52.48804828098842,4.417480198089869
jaCappella,highpass,14,3.0,2.0,0.0007498799658215635,0.001597995542060282,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3482142857142857,0.08423197439336254,0.0,0.0,0.3392857142857143,0.08085165301908408,49.004974092756,0.10870576827798246,3.5486201164977893,5.516779254257329
jaCappella,limiter,14,3.0,2.0,0.0020177880945603604,0.0019244861443863314,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3080357142857143,0.11196371610700406,0.0,0.0,0.34375,0.16662015720108503,49.05552428109305,0.0588731289349036,20.20697157723563,5.672505411738094
jaCappella,lowpass,42,3.0,2.0,0.01658046039403867,0.06618726460961569,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31845238095238093,0.10722549723007035,0.0,0.0,0.3169642857142857,0.10859017499498828,49.08643613542829,0.3274261372047305,20.60239251454671,2.2878130756664645
jaCappella,mp3,7,3.0,2.0,0.0029720269806472644,0.0036759807908368575,1.0,0.0,1.0,0.0,0.8571428571428571,0.3499271061118826,0.9910714285714286,0.02187044413199266,0.0,0.0,0.30357142857142855,0.1177759460560082,0.0,0.0,0.3482142857142857,0.09364364715804925,48.766178131103516,0.10874160941858112,32.044626235961914,1.8051472620087696
jaCappella,phase_shift,21,3.0,2.0,0.004031625000737051,0.010312016601732489,1.0,0.0,1.0,0.0,0.47619047619047616,0.49943278484292924,0.8928571428571429,0.175872460746359,0.0,0.0,0.31845238095238093,0.14291913337551154,0.0,0.0,0.3244047619047619,0.10845754260886069,49.079778398786274,0.1746482219175407,-21.07957145145961,8.794537858932822
jaCappella,polarity,14,3.0,2.0,0.004153416205683989,0.00514725972755679,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33035714285714285,0.13030820999398593,0.0,0.0,0.33035714285714285,0.13030820999398593,49.14743859427316,0.1095792936121464,92.33911405290876,1.4010794647415644e-05
jaCappella,quantization,14,3.0,2.0,0.0020539925899356313,0.002585147003134868,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36607142857142855,0.13946874421261882,0.0,0.0,0.3482142857142857,0.13091855623763554,49.131771087646484,0.07642810925570083,60.57599367414202,3.0104233090432175
jaCappella,reverb,7,3.0,2.0,0.0004977964594152823,0.0009393626448308252,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3392857142857143,0.15257149545209878,0.0,0.0,0.3392857142857143,0.13716331692622516,48.782081604003906,0.09277534554606012,7.509988376072475,0.40446439530216677
jaCappella,vorbis,7,3.0,2.0,0.09718666001884098,0.23680600336333346,1.0,0.0,1.0,0.0,0.14285714285714285,0.34992710611188266,0.7321428571428571,0.1592192366082769,0.0,0.0,0.3482142857142857,0.11978935593748874,0.0,0.0,0.3392857142857143,0.17946206466287304,49.372664315359934,1.1297432194797272,25.69228199550084,2.9765751411042016
