attack_type,chunk_index,n,chunk_index_mean,chunk_index_std,msg_l_mean,msg_l_std,hard/clean_mean,hard/clean_std,bitwise/clean_mean,bitwise/clean_std,hard/distorted_mean,hard/distorted_std,bitwise/distorted_mean,bitwise/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
limiter,3,93,3.0,0.0,0.04190415285576934,0.1169596808955589,1.0,0.0,1.0,0.0,0.989247311827957,0.10313616179167141,0.9986559139784946,0.012892020223958927,0.0,0.0,0.3030913978494624,0.12565227548518632,0.0,0.0,0.29905913978494625,0.12223056499343717,48.946920784570835,1.3952697771736262,22.285412070571734,16.447360174607663
limiter,4,75,4.0,0.0,0.028898053807532454,0.0844590900609176,1.0,0.0,1.0,0.0,0.9866666666666667,0.11469767022723507,0.9991666666666666,0.007168604389202191,0.0,0.0,0.315,0.11656543226874767,0.0,0.0,0.3275,0.10745153946469699,48.96748392740886,0.7618629020379676,23.029009348551433,16.98244585305696
limiter,5,75,5.0,0.0,0.03103116308935452,0.10284116225121888,1.0,0.0,1.0,0.0,0.9733333333333334,0.16110727964792762,0.9958333333333333,0.025685058345704077,0.0,0.0,0.3475,0.11512674175302047,0.0,0.0,0.31833333333333336,0.11644622030028377,48.893349151611325,1.6000352249447378,22.84478681564331,17.16589837477892
limiter,6,51,6.0,0.0,0.0018204303429077303,0.004493689111782029,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31495098039215685,0.1064414252480807,0.0,0.0,0.30269607843137253,0.1136869229736188,48.82175557753619,0.24210592799953048,23.640294916489545,16.62502634067389
lowpass,0,133,0.0,0.0,0.0329405307591129,0.09989130388659004,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3294172932330827,0.1095015566279841,0.0,0.0,0.33270676691729323,0.10717582924923633,49.06527170740572,0.6439339723834459,25.681080244537583,10.228706680242158
lowpass,1,133,1.0,0.0,0.02481463230227417,0.07312387717047733,0.9924812030075187,0.08638440069981998,0.9995300751879699,0.005399025043738749,0.9924812030075187,0.08638440069981998,0.9995300751879699,0.005399025043738749,0.0,0.0,0.3341165413533835,0.1094793709276522,0.0,0.0,0.3294172932330827,0.10733436584767031,49.03453359388767,0.4667820436179779,25.452874123601987,10.3647563452415
lowpass,2,131,2.0,0.0,0.029459429676771804,0.08719804983314548,0.9847328244274809,0.12261357560464894,0.9990458015267175,0.007663348475290558,0.9847328244274809,0.12261357560464894,0.9990458015267175,0.007663348475290558,0.0,0.0,0.33969465648854963,0.11612050486815927,0.0,0.0,0.33826335877862596,0.11682990389314048,49.040286231586954,0.5973628933458294,25.413039766422663,10.412339729629114
lowpass,3,119,3.0,0.0,0.02863862499573089,0.09103699544626659,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.32195378151260506,0.1067688934256941,0.0,0.0,0.32090336134453784,0.10624053645073532,49.03826352928867,0.6451404752489519,25.86786526641926,9.862109857577623
lowpass,4,88,4.0,0.0,0.02122893265644562,0.07405834282950442,0.9886363636363636,0.10599294378510019,0.9992897727272727,0.006624558986568761,0.9886363636363636,0.10599294378510019,0.9992897727272727,0.006624558986568761,0.0,0.0,0.33167613636363635,0.11320719740441958,0.0,0.0,0.3330965909090909,0.11451850430950969,48.976821119135074,0.3581277038417757,26.63006778196855,9.02198817935218
lowpass,5,88,5.0,0.0,0.023771097180141785,0.08091512886954566,0.9886363636363636,0.10599294378510019,0.9992897727272727,0.006624558986568761,0.9886363636363636,0.10599294378510019,0.9992897727272727,0.006624558986568761,0.0,0.0,0.3387784090909091,0.11017225299179095,0.0,0.0,0.34019886363636365,0.11102967303456866,48.96756926449862,0.43714430480170996,26.62709162452004,8.982621824953503
lowpass,6,62,6.0,0.0,0.0024150749245753634,0.0065152065227957025,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3245967741935484,0.09380959777525678,0.0,0.0,0.32661290322580644,0.0968371770848615,48.86153387254284,0.2846951782090722,27.935932820843114,8.793186280587646
mp3,0,115,0.0,0.0,0.042367145298827846,0.1025565880718492,0.991304347826087,0.09284415871331572,0.9994565217391305,0.0058027599195822335,0.7565217391304347,0.42918131058271536,0.9027173913043478,0.20023615547251228,0.0,0.0,0.3282608695652174,0.11825367625181868,0.0,0.0,0.3217391304347826,0.10466155283924522,49.124595940631366,0.6277624933158463,30.537879740673564,10.378720010306958
mp3,1,115,1.0,0.0,0.04681051954702184,0.11438666859281725,0.9739130434782609,0.15939393721585524,0.9978260869565218,0.014109516288855619,0.7391304347826086,0.4391089103635687,0.9010869565217391,0.19935061161583328,0.0,0.0,0.31521739130434784,0.11926840629865394,0.0,0.0,0.32608695652173914,0.12494091231057228,49.16227745387865,0.8716221228075498,31.01644527601159,10.725605275782417
mp3,2,114,2.0,0.0,0.051160409803002876,0.1290134646750433,0.9649122807017544,0.1840015523105529,0.9967105263157895,0.020009087270717835,0.7368421052631579,0.44034738238635557,0.8985745614035088,0.21225320273714612,0.0,0.0,0.32401315789473684,0.12012585615968727,0.0,0.0,0.3404605263157895,0.11768395724441563,49.16754421434904,0.8294699886831387,31.12437543534396,10.730316324211103
mp3,3,99,3.0,0.0,0.051692074001061135,0.12924057154691093,0.9696969696969697,0.17141982574219336,0.9968434343434344,0.0205928111493688,0.696969696969697,0.459568208730397,0.8813131313131313,0.23645352743329806,0.0,0.0,0.3068181818181818,0.11954343816711742,0.0,0.0,0.3472222222222222,0.11031914726668071,49.18034224076705,0.9509548319462885,31.768775737646855,10.516376150564236
mp3,4,74,4.0,0.0,0.031370073157343685,0.09148784397776281,0.9864864864864865,0.11545951007185856,0.9991554054054054,0.007216219379491159,0.7702702702702703,0.4206589842236049,0.9206081081081081,0.18673755377082735,0.0,0.0,0.32010135135135137,0.11393264901549233,0.0,0.0,0.31925675675675674,0.12268445140484754,49.05526351928711,0.40322023658868766,32.29742239617013,9.158216789941566
mp3,5,74,5.0,0.0,0.03273078627728719,0.09130091682312534,0.972972972972973,0.16216216216216214,0.9983108108108109,0.010135135135135136,0.7702702702702703,0.4206589842236049,0.9054054054054054,0.21138500285081968,0.0,0.0,0.32010135135135137,0.14011363582506806,0.0,0.0,0.3251689189189189,0.13197584435579815,49.05253338169407,0.43552986935211807,32.6511608587729,9.108132509745507
mp3,6,47,6.0,0.0,0.0011970048717953757,0.0029096006409046627,1.0,0.0,1.0,0.0,0.8936170212765957,0.3083271648125413,0.9920212765957447,0.024520065045991718,0.0,0.0,0.3071808510638298,0.11804436713389439,0.0,0.0,0.33643617021276595,0.1120656445647626,48.874363107884186,0.3343339399797634,35.43986133818931,7.336897717100668
phase_shift,0,58,0.0,0.0,0.040050643994064924,0.08048210374040105,1.0,0.0,1.0,0.0,0.3103448275862069,0.46263475396547377,0.71875,0.28101043436879336,0.0,0.0,0.33189655172413796,0.12830065574256222,0.0,0.0,0.32112068965517243,0.0924465973686518,49.21994334253772,0.7388718804756367,-22.64500275151483,10.684808274143169
phase_shift,1,58,1.0,0.0,0.037130567316923754,0.08954673824493661,1.0,0.0,1.0,0.0,0.3793103448275862,0.48521542343001,0.6918103448275862,0.29970847656926103,0.0,0.0,0.3146551724137931,0.11833839580424435,0.0,0.0,0.36530172413793105,0.12161456708824742,49.16606028326626,0.7532331489890354,-24.05630243235621,10.840106003100507
phase_shift,2,57,2.0,0.0,0.04042968586349319,0.11039747796157129,0.9649122807017544,0.1840015523105529,0.9978070175438597,0.011500097019409558,0.22807017543859648,0.4195880962491718,0.6973684210526315,0.27149618792057034,0.0,0.0,0.34868421052631576,0.11164843913471804,0.0,0.0,0.35635964912280704,0.11165920717632427,49.163430531819664,0.8209579975532423,-24.23116804424085,11.757348380379037
phase_shift,3,47,3.0,0.0,0.03332383853819494,0.07874471061552545,1.0,0.0,1.0,0.0,0.425531914893617,0.4944234058988191,0.738031914893617,0.30198762487423925,0.0,0.0,0.3071808510638298,0.11078013616839642,0.0,0.0,0.30319148936170215,0.11457797461988305,49.108674313159696,0.7474257294963423,-24.862691422726247,11.784911921736157
phase_shift,4,35,4.0,0.0,0.007817337974486374,0.024500456468652006,1.0,0.0,1.0,0.0,0.4,0.48989794855663565,0.7839285714285714,0.26446663691440614,0.0,0.0,0.3053571428571429,0.11355795068274749,0.0,0.0,0.3196428571428571,0.1105701827172337,48.99892327444894,0.39845487067123486,-23.12724245616368,11.549174634243398
phase_shift,5,35,5.0,0.0,0.007452127922169978,0.024721923432464418,1.0,0.0,1.0,0.0,0.42857142857142855,0.49487165930539345,0.7857142857142857,0.25498849513862626,0.0,0.0,0.3196428571428571,0.10433829398565388,0.0,0.0,0.30178571428571427,0.11128883179202059,48.93570164271763,0.38284888483456714,-23.325184794834684,7.947186796919693
phase_shift,6,27,6.0,0.0,0.002442035950360166,0.006588659795485522,1.0,0.0,1.0,0.0,0.4444444444444444,0.4969039949999533,0.8032407407407407,0.2379647643684518,0.0,0.0,0.3611111111111111,0.09212846639876111,0.0,0.0,0.31712962962962965,0.13168020975303604,48.91661311961986,0.28235754997769913,-22.708198052865487,12.43508662617992
polarity,0,51,0.0,0.0,0.04214631054876031,0.13907585935854017,0.9803921568627451,0.1386483884679505,0.9963235294117647,0.025996572837740727,0.9803921568627451,0.1386483884679505,0.9963235294117647,0.025996572837740727,0.0,0.0,0.33088235294117646,0.11021238801920157,0.0,0.0,0.32965686274509803,0.1107561130166177,49.08256702797085,0.5894428308989337,92.11520714853324,1.2486045727445618
polarity,1,51,1.0,0.0,0.04076718111226685,0.10787978286223261,0.9803921568627451,0.1386483884679505,0.9987745098039216,0.008665524279246906,0.9803921568627451,0.1386483884679505,0.9987745098039216,0.008665524279246906,0.0,0.0,0.30269607843137253,0.11301119493527945,0.0,0.0,0.30269607843137253,0.11301119493527945,49.09808132695217,0.6946991191782996,92.27204371433632,0.2586225859781361
polarity,2,50,2.0,0.0,0.039512459648437706,0.10369680558277361,0.96,0.19595917942265428,0.9975,0.01224744871391589,0.96,0.19595917942265428,0.9975,0.01224744871391589,0.0,0.0,0.32375,0.11228451585147436,0.0,0.0,0.32125,0.11525108459359505,49.135043716430665,0.8010143940975973,92.26332473754883,0.2729704969291401
polarity,3,45,3.0,0.0,0.037932734876120776,0.11201962997597567,0.9777777777777777,0.14740554623801777,0.9986111111111111,0.00921284663987611,0.9777777777777777,0.14740554623801777,0.9986111111111111,0.00921284663987611,0.0,0.0,0.3388888888888889,0.11673278549694831,0.0,0.0,0.3375,0.1181453906563152,49.09971728854709,0.8897464844594987,92.28023783365886,0.26820342830530647
polarity,4,37,4.0,0.0,0.04510701168496593,0.13783152287249806,0.972972972972973,0.16216216216216214,0.9983108108108109,0.010135135135135136,0.972972972972973,0.16216216216216214,0.9983108108108109,0.010135135135135136,0.0,0.0,0.28547297297297297,0.11399211364056074,0.0,0.0,0.28716216216216217,0.11484002116069957,49.07565658156936,0.9575762152033387,92.25254821777344,0.36205334898778346
polarity,5,37,5.0,0.0,0.04785228741868533,0.12645109477165847,0.972972972972973,0.16216216216216214,0.9983108108108109,0.010135135135135136,0.972972972972973,0.16216216216216214,0.9983108108108109,0.010135135135135136,0.0,0.0,0.3597972972972973,0.14632707991694402,0.0,0.0,0.35135135135135137,0.14039591050797398,49.13923552229598,0.7422202698225041,92.02338595003695,1.1091669281921477
polarity,6,22,6.0,0.0,0.0011662660235815582,0.002256791994114367,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38636363636363635,0.15497933746574835,0.0,0.0,0.38636363636363635,0.15497933746574835,48.91956207968972,0.35537457518648297,92.33912173184481,7.107093648709106e-06
quantization,0,65,0.0,0.0,0.041906930213181794,0.12680626203707823,0.9692307692307692,0.1726918793895665,0.9971153846153846,0.01709268157176075,0.9692307692307692,0.1726918793895665,0.9971153846153846,0.01709268157176075,0.0,0.0,0.31826923076923075,0.13143214326801367,0.0,0.0,0.3057692307692308,0.12931173059177212,49.09591569166917,0.6858547002672063,63.92178943340595,8.349924733134213
quantization,1,65,1.0,0.0,0.03906174536907501,0.11251713185135624,0.9846153846153847,0.12307692307692307,0.9990384615384615,0.007692307692307692,0.9846153846153847,0.12307692307692307,0.9980769230769231,0.015384615384615384,0.0,0.0,0.32596153846153847,0.13932025386172203,0.0,0.0,0.3173076923076923,0.12705412814737638,48.93236976036658,1.0026209544843474,63.825026174692006,8.394595485543768
quantization,2,64,2.0,0.0,0.0386664750053316,0.1269020193328581,0.984375,0.12401959270615269,0.9970703125,0.02325367363240363,0.984375,0.12401959270615269,0.9970703125,0.02325367363240363,0.0,0.0,0.31640625,0.12973220238605948,0.0,0.0,0.3115234375,0.13095772307097278,48.93302124738693,1.0479111498774059,64.0233381986618,8.32949797094286
quantization,3,54,3.0,0.0,0.033329847429643594,0.10611884709248795,0.9629629629629629,0.1888525745775105,0.9976851851851852,0.011803285911094408,0.9629629629629629,0.1888525745775105,0.9965277777777778,0.018698488913661472,0.0,0.0,0.3368055555555556,0.11245926903265036,0.0,0.0,0.3576388888888889,0.11687522694240858,49.043940720734774,0.5018927443351235,63.98660405476888,8.869258330214386
quantization,4,42,4.0,0.0,0.010794355732012647,0.030116513473325977,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.32589285714285715,0.13606920226900154,0.0,0.0,0.31994047619047616,0.13446486540485092,48.79676782517206,0.9519471754800193,63.72823061261858,9.196993254012476
quantization,5,42,5.0,0.0,0.011198912425922455,0.03576726051675552,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31994047619047616,0.13787987362974408,0.0,0.0,0.31398809523809523,0.1275689117270702,48.858260018484934,0.6134145168666016,63.767067773001536,9.177788473636836
quantization,6,28,6.0,0.0,0.003643345763954114,0.007667552221711075,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3325892857142857,0.10438699063473143,0.0,0.0,0.33705357142857145,0.11370790738348241,48.78179795401437,0.2998308688519174,63.12538269587925,9.612250437395627
reverb,0,104,0.0,0.0,0.030727381279854176,0.07494734452348258,0.9903846153846154,0.09758549581819442,0.9993990384615384,0.0060990934886371515,0.8269230769230769,0.3783137610174231,0.9549278846153846,0.12086201641090455,0.0,0.0,0.31430288461538464,0.11480567650192046,0.0,0.0,0.31069711538461536,0.10841152938326004,49.04398723749014,0.610442302988263,9.307904977064867,1.7947491065821528
reverb,1,104,1.0,0.0,0.029268969831958556,0.06954589573065008,1.0,0.0,1.0,0.0,0.8076923076923077,0.394113490998446,0.9495192307692307,0.1392364467074479,0.0,0.0,0.3173076923076923,0.12400211900508588,0.0,0.0,0.3359375,0.11826428372627326,49.059294553903435,0.5031939538759813,9.435688266387352,1.8260308862493566
reverb,2,104,2.0,0.0,0.026573214312101558,0.07007285919128173,0.9903846153846154,0.09758549581819442,0.9993990384615384,0.0060990934886371515,0.7403846153846154,0.4384235813529999,0.9248798076923077,0.16702731085975112,0.0,0.0,0.3191105769230769,0.1064753934360398,0.0,0.0,0.32091346153846156,0.11532826147874622,49.0487914452186,0.5103406771242599,9.489549503876614,1.9569193119465815
reverb,3,92,3.0,0.0,0.030493968300433848,0.08475036106097536,1.0,0.0,1.0,0.0,0.717391304347826,0.4502677212436518,0.9347826086956522,0.14799183482815326,0.0,0.0,0.3125,0.10981085516943886,0.0,0.0,0.3328804347826087,0.11138818651662813,49.05502750562585,0.5124793587450012,9.351692033850629,1.8566016628767477
reverb,4,70,4.0,0.0,0.0357967706781853,0.10694652667332082,0.9857142857142858,0.11866605518454393,0.9991071428571429,0.0074166284490339955,0.7714285714285715,0.41991252733425916,0.9482142857142857,0.12498724424712225,0.0,0.0,0.33214285714285713,0.12875730611328826,0.0,0.0,0.3169642857142857,0.11873657281768663,49.07971289498465,0.6040017491385262,9.292877204077584,1.899165587801073
reverb,5,70,5.0,0.0,0.02515226441189291,0.07516973784098943,1.0,0.0,1.0,0.0,0.7857142857142857,0.4103259033241449,0.9383928571428571,0.1614294603325716,0.0,0.0,0.3151785714285714,0.1048147357318169,0.0,0.0,0.3053571428571429,0.10217656786371407,48.98460502624512,0.5471122478370625,9.318497283118111,1.9355617627016124
reverb,6,51,6.0,0.0,0.0010478731426310573,0.0021559024093914564,1.0,0.0,1.0,0.0,0.9607843137254902,0.1941077438551307,0.9975490196078431,0.012131733990945668,0.0,0.0,0.34681372549019607,0.11631186782063403,0.0,0.0,0.3492647058823529,0.10587554444340772,48.82105688955269,0.2850132433918925,9.45252940234016,1.9303266384344084
time_jitter,0,41,0.0,0.0,0.015247812317169013,0.04054174080167741,1.0,0.0,1.0,0.0,0.6829268292682927,0.4653361958131442,0.8765243902439024,0.23241827704093534,0.0,0.0,0.3231707317073171,0.11623413134578203,0.0,0.0,0.3155487804878049,0.09756097560975609,48.98260581784132,0.4576098163816295,32.7177847420297,7.689288350808006
time_jitter,1,41,1.0,0.0,0.013077230720999098,0.03262606706705425,1.0,0.0,1.0,0.0,0.6341463414634146,0.4816687233690609,0.8948170731707317,0.19494322988818705,0.0,0.0,0.3170731707317073,0.1133187045124744,0.0,0.0,0.3353658536585366,0.11855013472697307,49.03008744774795,0.3803508755629148,32.31786965160835,7.293881188479686
time_jitter,2,41,2.0,0.0,0.016681579542590877,0.04234150893721296,1.0,0.0,1.0,0.0,0.5853658536585366,0.49265877748107695,0.8871951219512195,0.2043820214889557,0.0,0.0,0.3094512195121951,0.10232735638316104,0.0,0.0,0.3155487804878049,0.09254944656500329,48.98679863534323,0.3796763306652285,32.72832442492974,8.379993108925142
time_jitter,3,36,3.0,0.0,0.0065813796781209796,0.013470646331466225,1.0,0.0,1.0,0.0,0.7777777777777778,0.41573970964154905,0.9045138888888888,0.21824649946636251,0.0,0.0,0.3368055555555556,0.10752682338334738,0.0,0.0,0.328125,0.13124586633702243,48.915266778733994,0.42772214513637713,32.43677944607205,7.179040634828231
time_jitter,4,26,4.0,0.0,0.0072429062786739115,0.020145924648961845,1.0,0.0,1.0,0.0,0.7692307692307693,0.4213250442347432,0.9254807692307693,0.17679303854035475,0.0,0.0,0.3269230769230769,0.12048042390520834,0.0,0.0,0.3125,0.08667190566019205,48.852822670569786,0.37068935888189625,32.41234045762282,6.916362057609979
time_jitter,5,26,5.0,0.0,0.006136204834451812,0.016700329495309123,1.0,0.0,1.0,0.0,0.8076923076923077,0.39411349099844606,0.9230769230769231,0.1861390450250571,0.0,0.0,0.31490384615384615,0.129115855788421,0.0,0.0,0.31971153846153844,0.12893671472984505,48.879946782038765,0.34913241887735,32.669530355013336,6.717722966517744
time_jitter,6,21,6.0,0.0,0.0008953624467852259,0.0014279154068730605,1.0,0.0,1.0,0.0,0.6190476190476191,0.4856209060564557,0.9226190476190477,0.1442147790426871,0.0,0.0,0.3273809523809524,0.1203058507821889,0.0,0.0,0.32142857142857145,0.09105391988558544,48.879474458240324,0.2904979266135448,31.932508559454057,6.690174542675508
time_stretch,0,58,0.0,0.0,0.047016453745858146,0.1368801817469224,0.9655172413793104,0.18246560765962697,0.9967672413793104,0.018063636437758844,0.1724137931034483,0.3777396948311491,0.6228448275862069,0.2392532601099641,0.0,0.0,0.33189655172413796,0.11144554718834393,0.0,0.0,0.3265086206896552,0.11838254368707254,48.90749898450128,0.753827594528076,-5.477309996968713,9.2607342370891
time_stretch,1,58,1.0,0.0,0.04337683735483336,0.12395654444673512,0.9655172413793104,0.18246560765962697,0.9978448275862069,0.011404100478726684,0.20689655172413793,0.4050806939472666,0.6594827586206896,0.22718420608800755,0.0,0.0,0.3135775862068966,0.1116173343401825,0.0,0.0,0.3297413793103448,0.1382001684644948,48.94663468722639,0.6708908972901625,-5.766723936744805,7.931401111431353
time_stretch,2,57,2.0,0.0,0.04012251620195805,0.1199191687507996,0.9824561403508771,0.13128622409733126,0.9989035087719298,0.008205389006083204,0.17543859649122806,0.3803418138364702,0.6469298245614035,0.2307534462801036,0.0,0.0,0.33223684210526316,0.12563320690703952,0.0,0.0,0.3256578947368421,0.10648956615946478,48.96580860071015,0.6544086369106987,-6.1844034069462825,8.000932758981815
time_stretch,3,50,3.0,0.0,0.036959298401808775,0.11246685491380637,0.98,0.13999999999999999,0.9975,0.017499999999999998,0.22,0.4142463035441596,0.62125,0.28129444093333944,0.0,0.0,0.325,0.11388041973930374,0.0,0.0,0.31,0.09996874511566103,48.85011505126953,0.9930180781723396,-5.155082396864891,9.330840311098976
time_stretch,4,36,4.0,0.0,0.024899582190063094,0.1341128578148865,0.9722222222222222,0.16433554953054486,0.9947916666666666,0.03081291553697717,0.25,0.4330127018922193,0.6180555555555556,0.2743275307653289,0.0,0.0,0.3420138888888889,0.13050891232397752,0.0,0.0,0.3767361111111111,0.09373392351870201,48.88303809695773,0.40572259265167354,-5.9482327451308565,10.000375028862194
time_stretch,5,36,5.0,0.0,0.024450880839526814,0.12767327886040453,0.9722222222222222,0.16433554953054486,0.9982638888888888,0.010270971845659055,0.2222222222222222,0.41573970964154905,0.6979166666666666,0.2212162560582844,0.0,0.0,0.3038194444444444,0.1094025538485288,0.0,0.0,0.3142361111111111,0.09825529997799322,48.86669296688504,0.3351589449120639,-6.476973022851679,8.771352371509714
time_stretch,6,29,6.0,0.0,0.026771820832136098,0.13344221628945835,0.9655172413793104,0.18246560765962697,0.9978448275862069,0.011404100478726684,0.20689655172413793,0.40508069394726653,0.7133620689655172,0.21806681578691317,0.0,0.0,0.3103448275862069,0.09209422680698921,0.0,0.0,0.3081896551724138,0.14207801486077162,48.85511437777815,0.27501647906036725,-6.6628663190479935,11.292292852316187
vorbis,0,123,0.0,0.0,0.045936348349787666,0.12271973532669465,0.983739837398374,0.12647438362686217,0.9979674796747967,0.01580929795335777,0.36585365853658536,0.4816687233690609,0.7240853658536586,0.2972313414748644,0.0,0.0,0.2997967479674797,0.11156435376084375,0.0,0.0,0.30335365853658536,0.11148563894003183,49.08769672672923,0.5511625507570357,20.81053525257886,7.52675972703567
vorbis,1,123,1.0,0.0,0.039246877063781285,0.1054733564616823,0.975609756097561,0.15425744683748188,0.9979674796747967,0.013653484596081712,0.43902439024390244,0.4962680475457513,0.7367886178861789,0.3049652653027541,0.0,0.0,0.32977642276422764,0.10848785483806926,0.0,0.0,0.3018292682926829,0.11866768570749124,49.03883718475094,0.47197756477985336,20.684574231868837,7.435409235980476
vorbis,2,123,2.0,0.0,0.039937308419908474,0.1065099228824054,0.991869918699187,0.08979968306656307,0.9994918699186992,0.0056124801916601925,0.42276422764227645,0.49399861889311575,0.7139227642276422,0.30483570166607,0.0,0.0,0.3236788617886179,0.09826768092385019,0.0,0.0,0.3236788617886179,0.11981961594907634,49.031995819836126,0.42387866608140445,21.00206354187756,7.372567994088976
vorbis,3,108,3.0,0.0,0.04251401709657316,0.11931088442676256,0.9629629629629629,0.18885257457751048,0.9971064814814815,0.015646418790041406,0.4074074074074074,0.4913518207933926,0.7459490740740741,0.29429288242716783,0.0,0.0,0.31655092592592593,0.10666217307841298,0.0,0.0,0.3385416666666667,0.11880633410365016,49.035601403978134,0.40876376683281823,20.840859483789515,7.133156446108484
vorbis,4,75,4.0,0.0,0.03466119525720458,0.11989390334519197,0.9866666666666667,0.11469767022723507,0.9991666666666666,0.007168604389202191,0.48,0.49959983987187184,0.77,0.27313000567495327,0.0,0.0,0.31833333333333336,0.11909963149490523,0.0,0.0,0.31166666666666665,0.13050117070568967,48.9419521077474,0.39159362092064004,21.97032538731893,6.851560000951238
vorbis,5,75,5.0,0.0,0.035338144827810274,0.12828597064497468,0.9866666666666667,0.11469767022723507,0.9975,0.021505813167606566,0.4266666666666667,0.4945929864264375,0.7641666666666667,0.2925415450078084,0.0,0.0,0.3233333333333333,0.12473861560167415,0.0,0.0,0.315,0.10965856099730653,48.93479639689128,0.3762789189909496,21.846470050811767,6.533654685764296
vorbis,6,51,6.0,0.0,0.001127043505945677,0.002611971617133086,1.0,0.0,1.0,0.0,0.6470588235294118,0.47788461203740945,0.8823529411764706,0.22607554034510205,0.0,0.0,0.3174019607843137,0.09811577892768673,0.0,0.0,0.3112745098039216,0.11903036825086351,48.80031069587259,0.23570106258978338,23.783410670710545,5.783406101162
